0.305742	-0.026441	0.558942	1.042862	0.165710	0.919460	0.682148	0.883975	-0.500036	1.106404	-0.177519	0.228744	-0.873134	0.957135	-0.894335	0.453136	-3.772971	-0.216139	-1.021569	0.134848	0.184067	-0.036239	0.196370
-0.615560	-0.423504	-0.258112	0.040756	0.966386	0.637167	-0.041568	0.542249	0.452190	-1.620412	-0.341662	-1.377724	0.755784	-0.789271	-0.364959	-0.267823	1.237572	-0.677480	1.318564	0.273881	0.849179	0.029167	-0.171674
0.187901	0.140743	0.074249	-0.034402	0.401203	-0.938968	0.706272	-0.193774	0.410788	0.090531	0.260196	0.116009	1.256990	0.375000	0.312643	-1.155156	0.515122	-1.657830	0.055306	-0.242526	1.151502	-1.235342	-0.869690
1.312746	1.917077	2.068414	1.443705	1.248978	-1.033066	-0.113940	-1.508102	-1.348758	-0.444138	0.342268	0.172376	0.780844	1.277309	0.333818	1.229552	0.002415	0.447040	-0.317458	-0.421283	-0.098102	-1.627776	-1.377338
0.166475	-0.193625	-0.175022	-0.084508	0.024415	0.472496	-0.958276	-0.456640	-0.541437	-5.042297	0.533768	2.765272	0.079156	2.499793	0.079717	1.174094	0.305378	0.389372	-0.089658	0.412914	1.353051	0.443403	0.539033
-1.279754	-1.447508	-0.798198	0.291282	1.107682	-0.021516	0.658024	-0.009768	0.183082	-0.257004	-0.505805	-0.926786	1.106628	0.171252	0.736144	-0.018260	0.678256	-0.043136	0.862963	0.214295	0.526700	-0.254257	-0.006689
1.012787	1.185646	0.960545	0.316335	-1.035303	0.801838	-0.620541	0.726255	-1.742068	0.946003	-0.669948	0.200560	-1.274099	1.481056	-2.143664	0.037198	-1.116218	0.908381	-1.125115	0.651255	0.083292	0.530610	0.627871
0.166475	0.182539	0.143491	0.040756	-0.634965	-1.244785	3.408146	-0.298920	-1.265956	-1.807546	-0.505805	0.454213	-0.898195	2.674434	-0.957861	-0.101448	-0.230633	0.475873	-0.296749	0.889597	0.627475	-0.624889	-0.501646
0.766392	1.248340	0.738971	-0.159666	-0.187529	-1.903469	0.802767	-0.929798	4.592299	-1.326343	0.178124	0.623315	0.580362	-0.148922	0.058542	0.175844	0.258768	-1.686664	0.531617	-0.361697	0.446081	-1.300748	-1.339264
0.659264	0.203438	-0.064235	-0.360087	-1.435641	-0.397907	-0.089816	-0.009768	-0.686341	-0.176803	-1.162377	-0.137644	-0.472170	0.200359	-1.402537	0.453136	-0.463682	0.735378	-0.669514	0.095125	0.204222	1.053855	1.148210
-1.194051	-1.134037	-0.867440	-0.209771	0.730893	0.166679	0.247918	-0.141201	0.327986	-0.203537	0.232839	0.200560	1.432412	0.229466	0.418518	-0.240094	-0.137414	-0.936984	1.028636	-0.182941	0.829024	-0.428672	-0.412807
2.373314	2.355936	0.600487	-1.737983	1.107682	-5.714422	1.526483	-5.740237	1.011104	-10.977130	2.448770	1.863395	2.535064	2.296046	0.926719	-4.676762	0.072330	-7.020922	1.380692	2.001859	1.232122	2.318364	2.417330
-0.626273	0.307928	0.642032	0.792335	0.047964	0.284301	4.035366	-0.272634	-0.458635	-1.219409	-0.779377	-1.997765	0.204458	0.113039	0.503218	0.120386	0.445207	-0.735147	0.407362	1.465590	-0.299651	-0.603087	-0.488954
0.659264	1.185646	1.320602	0.967704	-0.281726	0.613643	1.044006	0.226811	-0.458635	-1.754079	0.123410	-0.926786	0.805905	0.724281	-0.873160	1.590032	-1.792058	-0.533311	-0.048239	0.432775	-0.904297	-0.363267	-0.158983
0.252178	0.245234	-0.133477	-0.535456	-0.281726	-0.350858	0.826891	0.095378	0.286585	-0.631273	-0.642591	0.820600	-0.096266	-0.265349	-0.513185	-0.267823	-0.067499	-0.763981	0.552326	1.187524	-0.259341	0.443403	-0.057454
1.955514	1.958873	0.669729	-1.136719	-0.917557	-0.868395	0.103175	-0.535499	0.617794	0.518267	1.436554	0.820600	0.404940	-2.186395	-0.449659	-0.572844	-2.071717	-2.753516	-0.276040	0.254019	-0.158566	0.792233	0.513650
0.584275	1.039359	1.334451	1.168125	1.531569	0.613643	0.223794	-0.982371	-0.417233	-0.390671	-0.888805	0.313295	-0.772893	1.044455	-0.322609	1.063177	0.188854	-0.043136	-0.338168	-0.997275	-0.642284	-0.690295	-0.425498
0.123624	0.078049	0.628184	1.042862	0.377654	1.178229	0.706272	0.910261	0.079580	0.892536	-0.013376	0.003274	-0.371929	0.316786	-0.343784	0.231302	-0.510292	0.648876	-1.704971	-1.056861	-1.126001	-0.167050	-0.032071
-1.633276	-1.969959	-1.629101	-0.585561	-2.683753	0.260777	-1.657868	-0.430353	-1.100351	-0.363938	-2.010449	-0.109460	-1.299159	-1.953541	-0.682585	1.673219	0.235464	0.966048	1.939839	0.988906	1.917388	1.947732	2.506168
0.070060	0.203438	0.143491	0.015703	0.047964	0.519545	0.851015	0.331957	0.452190	0.143998	0.779982	-0.306746	1.457472	-0.119815	-0.851985	0.064927	-0.510292	0.187535	-0.545259	-0.441144	-0.198876	-0.145248	-0.158983
-0.144196	-0.360810	0.129642	0.667072	0.448302	0.660692	-0.451674	0.515963	0.348687	0.250932	-0.341662	-0.644949	-0.321808	-0.498203	-0.280259	0.342219	0.538427	0.187535	0.842254	-0.977414	0.083292	-0.058040	-0.603175
-0.412016	-1.175833	-1.407527	-1.136719	0.095063	-0.209711	1.140501	-0.088628	0.141681	-0.069870	0.068696	1.412457	0.480121	0.782494	0.460868	-0.572844	-0.067499	-0.129637	0.386653	-0.361697	0.345306	-0.995521	-0.831617
-0.690549	-1.134037	-0.964379	-0.385140	0.613147	0.613643	-0.089816	-0.193774	-0.541437	-0.176803	-0.314305	2.201599	-0.948315	-1.167659	1.180820	-1.155156	0.398598	0.216369	1.132182	0.114986	1.574755	-0.537682	-0.793543
-0.337027	-0.089135	0.752819	1.468757	0.660245	0.307826	1.743598	-0.114914	-0.189527	-1.647145	0.287553	0.426029	0.480121	1.451950	1.710196	-1.210615	1.097743	-0.071969	-0.255331	-0.858243	0.546855	-2.063813	-1.161588
-1.793969	-1.134037	-0.479686	0.491704	0.000865	1.366424	-0.620541	0.883975	1.342313	0.651935	0.779982	0.313295	0.555302	-0.352669	-0.724935	0.286761	0.631646	0.937215	0.552326	-0.818519	-0.460890	0.334393	0.234444
-0.015643	-0.193625	-0.230415	-0.184718	-0.540768	0.190203	-1.296010	0.437103	0.493591	0.277666	0.752625	-0.504031	0.555302	-0.498203	-0.809635	-0.517385	-0.463682	0.677710	-0.068949	0.273881	-0.158566	0.399799	0.285209
1.559140	1.269238	1.943779	1.994863	-0.305275	1.836912	-2.043850	1.988010	-1.265956	1.159871	-0.560519	-0.081276	-1.048556	0.986241	-2.016613	0.480865	-1.955192	-0.590978	-1.601426	-0.560315	-2.436070	0.421601	0.539032
0.841382	0.684093	0.448155	-0.009350	-0.517219	0.213728	-0.620541	0.174238	-0.789843	-0.069870	0.615839	-0.306746	1.557713	-0.236242	-0.492009	0.397677	0.468512	-0.792815	-0.628096	-0.600039	-0.964762	0.487006	0.500959
0.348593	0.057151	0.254278	0.391493	-0.328825	0.472496	-1.271886	0.962834	0.079580	0.250932	0.314910	-0.081276	-0.321808	-0.061602	-0.767285	0.591781	0.188854	-0.360308	0.096725	-0.182941	-0.501200	0.116375	0.120223
0.155762	0.913971	1.279057	1.218231	1.201879	0.496021	-0.644665	-1.350382	-0.769143	-1.353077	-0.286947	0.313295	1.256990	0.986241	1.032594	1.479115	1.517230	0.158701	0.096725	-1.096584	-1.146156	-0.842908	-0.869690
0.680690	0.746787	0.905151	0.742230	-0.305275	0.519545	-0.741161	0.515963	-1.328058	0.357866	-1.490663	-0.898602	-0.697712	0.200359	-0.280259	0.979990	-0.323853	0.418206	-1.477171	0.273881	-1.408170	0.421601	0.602488
0.702116	0.830379	0.628184	0.140966	-0.682064	0.284301	-2.309213	-0.430353	-2.259582	0.812335	-0.697305	0.679682	-0.071205	0.782494	0.100892	-0.739219	-0.044195	0.937215	-1.601426	-0.381559	-0.944607	1.424487	1.782770
1.516289	1.269238	0.960545	0.216124	-0.423022	0.990033	-1.175391	0.647396	-0.976148	0.651935	-0.451090	-0.504031	-0.246627	-0.585524	-0.492009	1.090907	0.235464	0.591209	-1.000860	-0.441144	-1.529099	0.268988	0.082149
0.230752	-0.047339	0.254278	0.516756	0.566048	0.590118	-0.837656	0.568536	0.721297	0.250932	0.533768	-0.278562	0.480121	-1.720687	0.714969	0.841344	2.029937	0.129867	0.345234	-1.871195	-0.178721	-0.864710	-1.313882
0.016496	-0.381708	-0.853592	-1.086614	0.660245	-0.374382	0.368537	0.095378	0.845500	0.384600	-0.369019	-1.208622	0.003976	-1.371406	1.096120	0.009469	0.538427	-1.109987	0.200270	-0.242526	1.312741	0.007365	-0.425498
-4.964960	-5.606219	-4.329533	-1.111667	1.366724	1.648717	4.059490	3.696636	3.950582	0.464800	-0.998234	-3.435131	-3.354102	-2.884958	-0.640235	0.508594	1.726974	2.955583	2.064094	0.889597	2.219712	-0.058040	-0.717396
-0.465580	-0.089135	-0.036538	0.040756	1.508020	0.519545	0.802767	0.174238	0.845500	0.010331	0.287553	-0.278562	0.204458	-0.643737	0.227942	-0.961052	0.981219	-0.216139	0.241689	0.293743	-0.077947	-0.624889	-0.844308
-4.986386	-6.588427	-6.600666	-4.042828	-0.446571	0.307826	2.298447	3.538916	4.592299	2.576745	2.339341	-1.631377	-1.599883	-5.038858	-2.990666	-1.349261	1.796889	1.831063	3.078842	1.922412	2.663119	0.377997	0.094841
-2.490301	-2.053551	-2.169187	-1.462404	-0.069782	-2.303384	0.826891	-1.034944	0.120981	0.037064	0.725268	-0.447664	1.031447	-0.323563	-0.322609	-1.266073	-0.044195	-0.850483	0.407362	2.339510	1.373206	1.838723	2.328491
0.723541	0.496010	0.378913	0.090861	-0.682064	-0.468480	0.561528	0.174238	-0.044624	0.224199	-0.068090	-0.870419	-0.296748	0.462320	-0.301434	-1.071969	-0.184024	0.129867	-0.296749	-0.043908	0.345306	0.181780	-0.171674
0.852095	1.060257	1.015938	0.566862	-0.682064	0.801838	-0.910028	0.989121	-0.872645	0.491534	-0.861448	-0.278562	0.956266	0.549640	-1.593112	1.090907	-0.836560	0.908381	-1.145824	0.154710	-1.932197	0.792233	0.424812
-0.658411	0.119845	-1.172104	-2.264089	1.508020	-1.456505	1.598855	-1.324096	1.942629	-1.620412	0.971482	-1.067704	0.680603	0.258572	1.985472	-0.351010	0.957914	-0.302640	1.277146	0.690979	1.998008	-1.627776	-1.618471
1.130628	1.227442	0.448155	-0.660719	0.730893	-3.291409	-0.596418	-4.110470	0.348687	-0.257004	1.545983	1.327906	2.284461	-0.265349	1.646671	-1.099698	-0.347158	-2.551679	0.365944	0.412914	1.836769	-0.515880	-0.463572
-0.508432	-0.590688	-0.922834	-0.961351	0.966386	-1.974042	1.502360	-0.772078	2.108233	-0.711473	1.080911	-1.264990	1.357231	-1.138552	1.244345	-0.073719	0.188854	-0.936984	1.587783	0.810150	1.292586	-1.191738	-1.402720
0.048634	0.078049	-0.313505	-0.660719	2.214498	-3.361982	1.888342	-3.243014	1.694222	-1.754079	1.354483	-0.109460	1.582773	-1.167659	1.943122	-0.461927	1.121048	-2.378676	1.919130	0.671117	2.642964	-2.826879	-2.329177
-1.108349	-0.778771	-0.036538	0.867493	1.814160	1.319375	1.140501	-0.167488	0.824799	-1.085742	-0.369019	-0.194011	0.655543	0.025718	0.757319	1.146365	-0.114109	0.994882	1.194310	-0.858243	1.131347	-1.431559	-1.758074
0.862808	0.788583	0.918999	0.717177	0.000865	0.049057	0.199670	0.253097	-0.251629	0.438067	0.314910	0.003274	-1.299159	1.859444	-0.153209	0.564052	-0.650121	-6.271243	-0.814478	0.154710	0.708094	0.312591	0.475577
0.477147	0.809481	0.766667	0.416546	0.448302	-0.797822	0.006679	-0.482926	-0.437934	-0.658006	-0.806734	2.624354	-0.923255	-0.178029	0.799669	-1.238344	0.118939	-0.879317	0.324525	0.492361	1.091037	0.029167	-0.374734
0.337880	0.161641	-0.050386	-0.284929	-1.035303	-0.327333	-1.344258	-0.719505	-1.576464	-0.310471	-1.518020	-1.180439	-3.479404	-0.731057	-0.534360	1.146365	-0.044195	1.513891	-1.207952	1.545037	1.252277	1.882327	2.061976
0.862808	0.997563	0.988241	0.591914	-0.564317	0.872411	-0.765285	0.647396	-0.955448	0.785602	-0.916162	0.087825	-1.675063	0.666067	-1.614287	0.508594	-1.325961	1.052550	-1.808517	0.949183	-0.239186	0.835837	0.767474
-1.333318	-1.071343	-0.978227	-0.485350	0.942837	-0.797822	1.140501	-1.140090	1.590720	-0.363938	2.311984	-1.208622	2.134100	-0.993018	0.545568	-1.016511	1.260877	-0.821649	1.277146	0.293743	2.159247	-1.169936	-1.313882
1.698407	1.833485	1.445238	0.416546	-1.576937	-0.539053	-0.934152	-0.482926	-1.307357	0.357866	-0.068090	0.848784	-0.296748	-0.003388	-0.492009	0.869073	-0.486987	-0.014302	-1.456462	-0.401421	0.284841	0.508808	0.450194
-0.390591	-0.298116	-1.670646	-2.664932	1.484470	-2.397481	1.116378	-2.612137	0.804099	-1.272876	0.561125	-0.729500	0.830965	0.113039	2.260748	0.203573	0.561731	-0.360308	1.256437	0.929321	1.735994	-0.363267	-0.653940
-5.511313	-5.982384	-6.199063	-4.042828	-1.506289	0.613643	4.541968	4.090934	5.151214	0.598468	0.369625	-2.956009	-2.351691	-4.718683	-0.364959	0.148115	2.146461	2.926749	4.093591	2.895641	3.388696	-0.537682	-1.186970
-0.262037	-0.716076	-1.089014	-1.111667	0.354105	-0.115614	1.309369	0.095378	1.176709	-0.470872	-0.396376	-1.518643	-0.522290	-1.429620	0.842019	0.564052	0.212159	-0.129637	0.842254	1.465590	0.687939	-0.755701	-0.933146
-2.126066	-1.572896	-1.227498	-0.335034	2.026104	-0.092089	1.381740	-0.404066	1.942629	-1.085742	-0.286947	-0.757684	1.382291	-0.614630	1.858422	0.120386	-0.137414	-0.331474	1.546365	0.373190	0.687939	-0.864710	-0.983911
-0.690549	-0.862363	0.046552	1.118020	1.649315	-0.068565	1.092254	-0.272634	0.762698	-0.577806	1.245054	-1.997765	1.031447	0.724281	0.884369	-0.240094	-0.044195	-1.138821	0.448780	-0.282250	0.143757	-0.712097	-1.009293
0.434295	-0.005543	-0.230415	-0.410192	0.377654	-2.373957	0.851015	-1.192663	1.404415	-0.684740	1.299769	-1.095888	1.181809	-0.469097	1.032594	-0.240094	0.351988	-1.081153	0.697290	1.366281	0.365461	-0.864710	-0.818925
1.398448	1.749893	-3.027786	-7.575254	2.238048	-8.396205	3.938871	-6.423687	2.667148	-6.646306	2.585556	1.947946	2.083979	2.237832	2.472498	-4.094449	1.820193	-6.473080	2.064094	1.545037	1.816614	1.380883	1.579711
0.091486	0.182539	0.323520	0.366440	0.754443	-0.891919	-0.499922	-1.192663	-0.106725	-0.363938	0.342268	-0.391297	0.430000	0.724281	1.011419	1.867323	0.188854	-0.763981	-0.421004	1.545037	-0.541509	-0.297861	-0.501646
-0.304888	-0.110033	-0.202719	-0.234824	-1.223697	0.025533	0.682148	0.226811	-0.458635	0.197465	0.561125	-0.250378	0.430000	-1.109445	0.482043	0.092656	0.631646	-1.600162	1.007927	-0.083632	0.949953	-0.079842	-0.311278
-0.958370	-0.799669	-0.715108	-0.335034	0.683795	-0.115614	0.585652	-0.588072	1.073206	-0.337204	0.314910	-0.419480	0.304699	-0.614630	0.672619	1.340469	0.398598	0.072200	-0.296749	0.929321	0.909643	-0.428672	-0.641249
-1.140487	-1.280324	-1.365982	-0.936298	-0.281726	-1.127163	-1.030647	-0.982371	0.866200	-0.123336	0.643196	-0.165827	0.129277	-0.236242	0.164417	1.257282	0.515122	0.591209	-0.545259	1.525175	0.627475	0.290790	0.335973
0.187901	0.057151	-0.382747	-0.760930	-0.187529	-0.233236	0.706272	-0.088628	0.245184	-0.497605	-0.150162	-0.644949	-1.148797	-0.556417	0.566743	0.342219	0.049025	-0.648646	0.220980	0.710841	-0.339960	0.487006	0.500959
-0.026355	0.287030	0.683577	0.892546	-0.446571	0.778314	-0.644665	-0.114914	0.327986	-0.337204	-1.353877	-0.898602	1.031447	0.316786	-0.957861	1.285011	-0.696730	0.302870	-0.503841	0.214295	-0.964762	0.966648	0.907077
-0.454868	-0.235421	-0.022690	0.241177	0.354105	0.519545	1.212873	0.253097	0.928302	-0.818407	0.451696	-1.434092	1.532653	-0.352669	-0.428484	0.203573	1.004524	-0.908150	0.883672	-0.202803	0.970108	-0.624889	-0.844308
0.005783	-0.486198	-0.576625	-0.460298	0.495400	-0.986017	-0.668789	-0.404066	0.431489	-0.016403	1.190340	2.990741	0.430000	-2.652103	0.969069	-2.264323	0.282073	-1.455993	0.883672	0.194434	1.292586	-1.017323	-0.780852
-1.901097	-1.760979	-1.712191	-0.986404	1.178330	1.225277	2.153704	1.462279	1.528618	-6.993842	1.299769	-1.715928	0.755784	-2.652103	0.672619	1.257282	1.354096	1.225553	0.904381	3.173706	1.877078	-2.783275	-2.164192
-0.861954	-0.862363	-0.659715	-0.159666	0.730893	-0.045041	0.706272	-0.535499	0.597093	0.010331	0.287553	-1.236806	0.555302	0.054825	0.863194	0.064927	-0.300548	0.620043	0.552326	-0.957552	0.788714	-0.058040	0.044076
1.323458	0.746787	0.101946	-0.710824	-0.446571	-0.397907	0.247918	0.174238	0.286585	0.090531	0.752625	-0.954970	-0.071205	-0.905698	-0.767285	0.785886	-0.463682	-0.043136	-0.918024	1.366281	-0.420580	-0.646691	-1.060058
-0.829816	-1.113139	-1.656797	-1.662825	0.636696	-1.832895	0.416785	-2.007546	1.363014	-0.898607	1.436554	-0.363113	1.507593	0.113039	1.011419	-0.933323	0.538427	-1.340658	1.028636	1.406004	1.615065	-0.363267	-0.336660
0.370019	0.328826	0.088097	-0.234824	-0.540768	-0.256760	0.633900	0.147951	-0.127426	-0.230270	0.916768	0.482397	1.357231	-0.003388	-0.195559	0.896802	-0.067499	0.245203	0.655872	-0.619901	0.526700	-0.603087	-0.742778
-0.112058	0.140743	0.337368	0.441598	-0.328825	0.660692	-0.524046	0.174238	0.597093	0.357866	0.232839	-0.024909	0.154337	-0.003388	-0.724935	0.453136	0.188854	0.677710	-0.358877	-1.156170	0.425926	-0.276059	0.310591
1.730545	-1.217629	-2.681577	-3.391459	-3.578626	-1.738798	-2.478080	-1.744681	0.576393	4.020353	4.637344	3.018925	1.256990	-0.236242	-2.588340	-1.931573	-1.885278	-1.715498	-1.042279	0.254019	0.466236	3.103232	3.318405
0.573562	0.621398	0.032704	-0.685772	-0.281726	-0.797822	0.633900	-0.114914	0.659195	-0.363938	0.643196	-0.785868	0.379880	-0.585524	-0.089683	0.369948	-0.720035	-0.446809	-0.731641	1.187524	0.063138	-0.232455	-0.425498
-0.208473	0.057151	-0.008841	-0.084508	0.848640	-0.515529	-0.113940	-2.296698	-0.003223	-0.684740	2.120484	0.256927	2.585185	0.462320	1.858422	0.369948	-0.114109	-1.225323	0.386653	-0.004185	0.184067	-0.690295	-0.895073
-1.001221	-0.548892	-0.562776	-0.360087	1.767062	-0.397907	1.019882	-1.665821	1.507917	-1.540211	1.354483	-0.334929	2.535064	-0.381776	1.540796	0.702698	1.866803	-0.331474	0.883672	-0.480868	0.425926	-1.344351	-1.555015
1.162766	1.039359	0.572790	-0.209771	1.366724	0.002008	0.103175	-0.325207	-0.562137	-0.497605	-0.423733	-0.391297	-0.396989	0.171252	-0.619060	0.564052	-1.861973	0.072200	-1.373625	1.366281	-2.355450	0.552412	0.399429
0.048634	0.015355	-0.091932	-0.184718	0.307006	-0.680200	0.054927	-0.482926	0.886901	-0.283737	0.670554	-0.842235	0.780844	-0.556417	0.587918	0.702698	0.631646	-0.619812	-0.213913	0.949183	0.184067	-0.341465	-0.755469
0.166475	-0.151829	-0.535079	-0.785982	-0.046233	-0.562578	0.706272	-0.193774	-0.189527	0.090531	-0.040733	-0.785868	0.254578	-0.469097	-0.936686	0.564052	-1.745449	0.360538	-0.710932	1.386143	-0.622129	0.944846	0.894386
0.005783	-0.026441	-0.064235	-0.084508	0.613147	-0.068565	-0.741161	-0.167488	0.990404	-0.444138	-0.806734	-0.475848	0.755784	-0.993018	1.434920	0.536323	0.328683	0.129867	0.365944	0.710841	0.587165	-1.235342	-1.098132
0.530711	0.663194	0.185036	-0.460298	0.259908	-0.703724	0.006679	-0.614359	-0.168827	0.010331	0.396982	1.468824	0.054096	-0.061602	0.270292	-1.543365	-1.139523	-1.138821	-0.400295	0.254019	0.567010	0.247186	0.374047
0.016496	0.057151	-0.382747	-0.760930	0.542499	-0.703724	-0.113940	-0.509213	0.472890	-0.978808	0.314910	-0.926786	-0.071205	-1.982648	1.371395	0.619511	0.375293	-0.100803	-0.089658	1.981997	0.123602	-0.145248	-0.171674
