1.023281	-0.992091	-1.746083	-1.623794	-0.702791	-1.014654	-0.445852	0.856548	0.070655	-1.406076	-1.271150	-1.032245	0.870709	1
-0.077245	1.346514	0.841762	-0.385050	-0.127496	0.338611	-0.279333	-0.820542	-1.347967	0.798529	-0.416978	-0.365648	0.276987	0
-1.617982	0.870391	-1.128799	0.520699	0.483021	0.667442	0.758207	0.403612	-0.602414	-0.095911	1.106295	-0.365648	-0.638333	1
-0.482702	0.380264	-0.618353	-1.064361	-0.632347	0.667442	-1.265637	-0.575711	-0.467800	-1.028143	2.102828	0.059595	1.155200	0
0.756838	-0.754030	-0.558998	-1.144280	1.480982	0.857152	1.014390	0.942239	1.789570	-0.939959	-1.029135	2.622548	-0.836240	1
1.104372	-0.936077	1.898267	0.254302	1.891907	0.161549	0.053704	0.966722	2.545478	-0.763591	-0.331561	1.484735	1.513907	1
-1.641151	-0.768033	-0.689578	-0.305131	0.060355	-1.583784	-1.470583	0.060849	-1.006255	0.634758	1.092059	-1.606898	-1.355746	0
2.216483	1.654593	-0.297840	-0.211892	0.083837	-1.558489	-0.176860	-1.334686	1.137211	-0.410854	-0.744411	0.427373	0.672802	0
-1.455799	1.458543	1.577755	1.359849	-0.291866	-1.381426	2.602723	0.464819	-0.250347	0.143446	0.422957	2.139839	0.165665	1
0.073353	-1.314175	-0.167260	-0.784645	1.152242	0.806563	0.899108	-1.359169	-0.726673	-0.599820	0.864279	-0.319676	-0.650702	1
-0.297351	-0.417943	1.162275	-0.131973	-0.092274	-0.217871	-0.304951	-0.673644	-1.368677	-0.095911	-0.331561	-0.515058	2.775564	0
-0.864990	0.156206	-1.069445	0.041185	0.060355	1.072157	-1.316873	-0.318639	0.215624	0.206435	-0.217671	-1.606898	1.229415	0
-0.007738	-0.137870	-1.746083	0.520699	1.269649	-1.254953	0.796635	0.562752	-1.513646	-0.650211	0.394485	-1.216134	1.179938	0
-0.610132	1.388525	-0.796415	1.000213	0.729576	-1.621726	1.155290	2.239842	-1.161579	0.244228	0.579556	0.818137	-0.316734	0
0.050184	2.298760	1.815172	-0.238532	1.915388	-0.230519	0.143368	0.268955	1.499632	-1.292696	-0.943717	0.094075	1.006770	1
0.061768	-0.656004	0.343186	0.534019	-0.784977	-0.989359	-0.164051	-0.453296	-0.126088	0.168642	-1.271150	0.415880	0.660432	0
0.073353	1.654593	-0.926995	0.640578	-1.031532	-1.027301	-0.740462	-1.297962	0.619465	-0.398256	-0.174963	-0.250717	1.006770	1
-0.517456	0.030173	0.901116	0.680537	0.541725	-0.205224	-0.740462	0.550510	-0.032894	1.113472	-0.018365	0.611262	-0.737286	0
1.150710	1.052438	-1.200024	1.466407	-0.655829	-0.938770	0.425169	-1.469343	1.396083	0.836322	-0.545104	-1.308079	0.128557	0
-1.004004	1.108452	-0.915124	0.560658	-0.033571	-0.799649	0.463597	-0.808300	-1.596485	1.604784	0.309068	0.358415	-1.046516	0
0.200782	1.990680	-1.437441	-1.650434	2.185425	0.389201	0.476406	2.521397	-0.768093	-1.469064	2.814638	-0.135787	-0.267257	1
-1.455799	0.002166	-0.392806	0.001225	-0.644088	-1.065243	-1.009454	-0.355364	-1.078740	0.685149	-0.829828	-1.641378	-1.331007	0
-0.019323	-0.992091	0.426282	0.134424	-0.691051	-1.356132	-0.445852	-0.269673	-0.405671	0.093055	-0.616285	0.266470	0.883078	0
0.177613	-0.978088	-1.378087	-1.051042	1.234427	0.186843	0.220223	-1.016407	-1.140869	0.811126	-0.260380	-1.112697	-0.935193	0
-0.158337	-0.277907	0.224478	-1.557195	-0.644088	1.223925	-0.676416	-0.257431	-0.705963	-0.914764	0.707681	0.002130	-1.021778	0
0.374550	-0.670008	0.153253	0.707177	-1.195902	-0.875533	-0.420234	-0.747093	0.205269	-0.473843	-1.342331	-1.457489	-0.131196	1
1.660427	1.220481	-0.452161	0.347541	-1.465938	-0.369639	0.617307	0.403612	-0.208928	-0.952557	0.067052	-0.101307	-0.217780	0
-1.409461	0.450282	0.639957	-0.278491	-0.397533	0.275375	-0.061578	0.048607	-0.250347	0.042664	1.504908	1.576679	-1.071254	0
1.475076	1.906659	0.497507	-0.611487	-1.618567	-0.230519	-0.279333	-1.518309	0.236334	-1.393478	-1.256914	0.760672	0.672802	0
1.521414	-0.880062	-1.710471	0.973573	-0.338829	-1.254953	-0.791699	-1.640725	1.841344	-1.040741	-0.288852	1.392790	-0.081719	1
0.988527	1.444539	-1.757954	-0.291811	-0.796717	-1.002006	-0.548325	-1.040890	0.909403	-0.436050	0.878516	-1.377037	-0.601225	0
-0.054076	-0.543975	1.197887	-1.597155	0.764798	-0.622586	-0.035960	0.232230	0.391657	0.685149	-1.271150	-0.618495	1.031508	1
0.664162	-0.894066	0.533120	-0.012094	-1.008050	0.123607	-1.201591	-0.612436	0.847273	0.987495	-0.032601	-0.652974	-0.712548	1
-0.702808	-0.866059	0.663699	0.467420	-0.585384	-0.255813	0.053704	0.501544	-1.337613	0.004871	-0.701702	0.186019	-0.836240	0
0.861098	-1.244157	-1.306862	-1.210880	1.844944	1.793055	-1.457774	1.468625	0.805853	-1.305294	0.565319	1.404283	0.165665	0
0.084937	1.122456	0.924858	2.505354	-1.524642	-1.621726	1.296191	0.770858	-0.229637	-0.965155	1.120531	2.358207	-1.318638	0
1.405569	-1.104120	0.592474	1.652885	-1.383753	-1.381426	0.181796	-1.114339	1.292534	1.264645	0.380249	-1.043738	-0.329103	1
1.069619	-0.726023	1.114791	-1.583835	0.823502	1.426282	-0.292142	-1.285720	-1.016610	-0.020324	-0.260380	-0.698947	0.883078	0
-0.864990	0.310246	0.461895	2.691832	0.588687	2.539248	2.244067	0.562752	1.199340	0.685149	1.661506	-0.515058	-1.034147	1
0.351381	0.100191	0.070157	-1.304118	0.694354	1.261867	-0.497089	-0.416571	-0.519575	-0.889568	0.366013	-1.078218	-0.762025	0
-0.853406	-0.571983	0.188865	0.240982	0.107318	0.616853	-1.419347	0.305679	0.836918	0.282021	-0.089546	-1.583912	-0.588856	1
-1.536891	0.870391	1.375950	2.545314	-0.902384	-1.545842	0.681352	0.403612	-1.492936	2.297659	0.252123	1.818034	-1.034147	0
0.351381	0.086188	0.497507	0.267622	0.576947	-1.179069	-0.894172	0.036366	0.153494	0.911908	0.508375	-0.825370	-0.428056	0
0.513563	0.408271	1.197887	-0.198572	0.999612	0.161549	-0.010341	0.685167	1.789570	-0.675407	1.092059	1.657131	0.091450	1
-0.042492	-0.796041	0.568732	0.547339	-0.784977	-0.559350	1.449901	-1.481585	0.205269	1.100874	-1.043371	0.036609	-0.885717	1
-1.617982	0.968416	2.171297	-0.265171	1.422278	0.174196	-0.061578	0.721891	0.484851	-0.020324	0.465666	-1.457489	-0.415687	1
2.459757	-1.384193	-0.606482	-1.637114	-0.479718	0.895094	0.220223	0.244472	-1.120159	-0.373061	-0.046837	-0.446099	1.823136	0
1.787857	-0.277907	1.150404	-0.251851	-0.397533	0.730679	0.284269	-0.600194	-0.467800	-0.914764	-0.872536	-0.032349	-1.219685	0
2.089053	0.660336	-0.986349	-0.531568	1.281390	2.539248	0.706971	0.966722	1.209695	-0.914764	-1.128788	-1.629884	0.116188	1
-0.285766	2.200735	-0.630223	0.280942	1.492723	-0.230519	1.475519	2.007253	-0.136443	-0.259681	-0.203435	-0.296690	0.375941	1
-0.911328	1.220481	-0.938865	-0.611487	0.541725	0.199491	0.194605	1.174828	-0.405671	-0.032922	-0.858300	-0.239224	1.266523	0
0.270289	0.548307	0.117640	-0.518248	-1.665530	-1.520547	-0.317761	-0.624677	-0.219282	2.600005	-0.972190	-0.607002	0.450156	1
1.046450	1.010427	-0.594611	0.667217	-1.360272	-0.331697	-0.215287	0.073090	1.188985	1.504002	-0.658993	-0.170266	0.697540	1
-0.575378	-0.908070	-1.176282	0.374181	0.283429	-1.039948	-0.996645	-0.612436	0.277753	1.012690	-1.370803	-1.239120	0.623325	0
2.888383	-0.053849	0.497507	-0.092013	1.023094	1.122746	-0.381806	1.688973	-0.716318	-1.557248	-1.228441	-0.652974	-1.021778	0
0.455641	-0.670008	-1.722342	-1.650434	0.436058	1.527461	-0.548325	0.672925	-0.146798	-0.902166	0.252123	-1.549433	0.450156	1
1.034865	2.060699	0.901116	2.385476	-1.231124	-0.951417	0.873489	0.758616	0.298463	0.130849	-1.128788	0.186019	0.239880	0
-0.436364	-1.272164	0.343186	-0.744685	-0.315348	-0.913475	0.924726	0.024124	-0.488510	-0.536832	1.960466	0.783658	0.153296	1
2.031131	0.548307	-1.211895	0.467420	-1.559864	-0.685823	-0.497089	-1.408136	1.696376	-0.209290	0.081289	2.277756	-0.291995	1
-0.575378	-1.062109	0.865504	-0.478289	1.293130	0.844505	-0.112814	1.505350	1.447858	-0.083313	0.266359	-0.170266	0.103819	1
1.150710	-0.992091	0.378799	-1.130961	0.212984	1.261867	-0.753271	1.297244	-0.623124	-0.070715	0.608028	-1.227627	-1.306269	0
0.583070	-0.207888	1.435304	-0.425009	0.189503	1.046862	-0.778890	0.452578	1.365019	0.067860	-0.132254	-0.744919	-0.527010	1
-1.502137	-0.179881	0.473766	-0.198572	-0.280126	0.224785	0.975962	-0.135016	-0.664544	-0.662809	-0.445451	1.116957	-0.922824	1
0.096522	-1.300171	0.556862	2.052480	0.130799	-0.711118	1.014390	0.868790	-0.115733	1.957521	1.049350	2.737478	-0.663071	0
-1.224109	-1.188142	0.865504	0.893654	0.835242	1.299809	-1.214400	2.827436	1.261469	0.811126	1.149003	-1.101204	0.982031	1
0.084937	-0.782037	0.592474	1.493047	-0.655829	-0.862886	2.282495	0.734133	0.671240	0.823724	1.177476	0.484839	-0.341472	1
-0.065661	1.612583	0.758666	-1.583835	0.846983	1.653934	-0.548325	-1.444860	-0.395316	-0.045520	-0.858300	-0.813877	0.375941	0
-0.563794	0.660336	-0.321581	0.973573	0.494762	-0.217871	1.680465	0.195505	-0.032894	0.785931	-1.100316	0.025116	-0.230149	1
0.038600	-0.151874	-0.535257	-0.385050	-1.630308	-0.281108	-0.663607	-1.285720	-0.032894	0.861517	2.344844	-1.445996	-0.836240	1
0.594655	-1.314175	2.586777	-1.557195	-0.890643	-1.394074	-0.561134	-1.628483	-1.544711	-1.632835	-1.399276	2.806437	0.413049	0
1.509829	2.550825	1.423434	0.201023	-1.113717	0.452437	1.091245	-0.930716	1.509987	1.050483	-0.844064	-0.492072	0.165665	1
1.069619	0.772365	0.818020	-1.477276	-1.231124	1.034215	0.168987	-0.955199	0.329528	0.483585	-0.388506	-0.779398	-0.514641	1
-0.251013	-1.132128	-0.096035	0.414140	0.295169	-0.850238	0.540452	0.036366	-1.534356	0.445792	-1.313858	0.323936	0.202772	0
-1.085096	1.164467	0.663699	0.733816	0.318651	-0.217871	0.463597	1.027930	-0.737028	1.793750	-1.242678	0.933068	0.091450	0
1.081203	-0.347925	0.200736	0.467420	-0.362311	-0.622586	0.617307	-0.098291	-0.778448	-1.166719	0.750390	-0.055335	-0.885717	0
1.683596	-1.174138	-1.389958	-1.130961	-0.890643	0.035075	-0.766080	0.366887	0.433077	-1.431271	0.565319	-1.445996	1.687075	1
1.301308	-1.062109	-0.096035	-0.504928	-0.514940	-1.647020	-0.445852	-1.077614	0.277753	-0.675407	-0.274616	0.266470	0.425418	0
0.687331	-0.025841	-0.903253	-1.011082	-1.336790	-0.584644	-0.830126	0.011882	-0.146798	-1.607639	-0.061073	-0.756412	1.625229	1
0.073353	-1.342182	-0.701448	-0.984442	-1.477679	1.173336	-0.586752	-0.245190	0.588400	-0.876971	-0.416978	-0.963287	0.041973	1
1.301308	1.388525	-1.247508	-1.104321	0.154281	1.438930	-1.470583	-0.942957	1.686021	-0.473843	2.658040	-0.905822	-0.959932	1
0.281874	-1.384193	-1.093187	1.186691	0.483021	0.452437	-1.316873	0.574993	2.328025	-1.280098	-0.288852	1.622651	1.204677	1
1.150710	0.128199	-1.639246	-0.078694	0.424317	-0.369639	0.642925	0.526027	0.464142	-0.234486	1.006641	-1.664364	-0.601225	1
-1.513722	-0.824048	0.544991	-0.811285	1.844944	0.983626	1.270573	1.676731	-1.140869	-1.469064	-0.488159	1.438763	-0.007504	1
-1.212525	1.290499	1.755817	-1.317438	0.576947	-1.204364	-1.214400	1.774664	-1.254773	-0.158899	-1.043371	1.519214	-1.331007	0
-0.100414	-0.263903	0.972341	-0.638127	-0.268385	-1.179069	-1.137545	0.893273	-1.399742	-1.191914	1.305601	2.208798	-0.972301	0
0.722084	1.164467	1.470917	-1.197560	-0.679310	0.288022	-0.445852	1.285002	-1.026965	-0.234486	-0.445451	0.749179	0.252249	0
1.556167	-0.389936	-1.710471	-0.225212	-1.113717	-0.028161	-1.432156	-1.530551	1.468568	-0.876971	-0.901009	2.289249	0.536740	1
-0.552209	0.968416	-0.167260	-0.385050	2.173684	-0.470818	-1.304064	2.301050	-0.157153	0.546574	2.629568	0.277963	-1.083624	0
0.606239	-0.642001	-0.416548	-0.238532	0.576947	2.374832	-1.009454	0.232230	0.919757	-0.662809	0.422957	0.795151	0.586217	0
0.154444	-0.333921	1.019825	0.161063	-0.174459	-0.787002	-0.356188	0.489302	-0.353896	0.042664	-0.032601	1.772061	0.264618	0
-0.285766	0.674340	-0.143519	1.453087	0.036874	-0.799649	-0.394615	-0.820542	0.681595	1.692968	0.522611	-1.572419	-0.749655	0
1.393984	-0.417943	0.165124	-1.543875	0.635650	-0.622586	-0.356188	-1.016407	1.106146	-0.247084	-0.431214	0.530811	0.994401	1
-0.783899	-0.950080	-0.677707	2.611913	-0.327089	-1.128480	0.156178	-0.502262	1.220050	-0.095911	-1.370803	-1.618391	-0.873347	1
0.073353	-0.796041	-1.033832	0.240982	-0.385792	1.008920	-0.702035	-0.294156	-1.130514	0.231630	-1.114552	1.427269	-1.021778	0
-0.193090	-0.375932	0.378799	1.120092	-0.655829	-0.824944	0.668543	-0.171741	-1.099450	-0.587223	0.422957	0.680221	-0.267257	0
-0.899744	-0.277907	0.070157	0.400820	-1.642049	-1.065243	-0.842935	-0.808300	-1.555066	0.823724	-1.199969	-1.423009	-1.071254	0
0.119691	1.038434	0.295703	2.665192	0.929168	-0.445524	-1.265637	0.354645	2.545478	-1.670628	0.551083	1.105464	0.784124	1
-0.864990	0.296242	0.165124	-1.130961	-0.338829	-0.609939	-1.457774	0.489302	-1.161579	-0.750993	-0.118018	0.036609	1.538645	0
2.749369	-0.936077	-0.748932	-0.211892	-0.878902	0.401848	0.143368	-0.673644	0.702304	-1.305294	-0.345797	-0.607002	-1.120731	0
-0.980835	0.758362	1.850784	-1.117641	0.083837	1.527461	-0.407425	-1.016407	-0.126088	-0.939959	0.109761	0.864110	0.400679	0
-1.293616	0.730354	-1.639246	0.294262	-0.268385	0.199491	0.694161	0.244472	-0.643834	0.508781	0.565319	1.381297	1.377845	0
-0.494287	-0.684012	-0.440290	-0.211892	-0.291866	0.515674	-0.868554	-0.171741	0.816208	-0.839177	-1.057607	0.657234	-0.774394	1
0.061768	0.030173	-0.998220	0.573978	0.377354	1.603345	-0.791699	-0.404330	1.075081	0.370206	-0.858300	-0.802384	-0.390949	0
-1.258863	0.408271	1.470917	-1.224199	1.163983	1.375693	0.706971	1.627765	0.847273	-0.310072	0.821571	0.266470	-0.786763	1
-1.409461	-1.118124	0.046415	0.041185	0.753057	-0.458171	1.321809	0.428095	-1.213354	-0.373061	1.305601	1.070985	-0.353841	1
-0.042492	-0.627997	-0.084164	-1.184240	-0.092274	0.730679	-0.330570	0.158781	-0.902706	-1.191914	-0.488159	-0.779398	-0.143565	0
-0.355273	-0.403939	1.482788	-1.104321	-1.512901	1.578050	0.156178	-1.555034	0.277753	-0.461245	-0.331561	0.277963	-0.019873	1
-1.397877	-0.235896	0.533120	-1.543875	0.236466	-1.318190	-0.881363	0.954481	-1.430807	-0.700602	0.522611	0.312443	1.662337	0
-0.540625	-0.487961	-1.627375	-0.691406	0.612169	0.515674	-0.573943	1.236036	1.396083	-0.499038	-1.171497	0.818137	-1.034147	1
-0.158337	1.934666	-0.832028	0.600618	0.811761	-0.394934	-0.637989	1.272761	0.308818	0.647356	-0.886773	-0.308183	-0.700179	0
0.467225	-0.880062	-1.021961	0.187703	-0.620606	0.528321	-1.432156	-0.673644	1.323599	-0.952557	0.209414	0.921575	1.006770	1
0.038600	-1.062109	0.224478	0.227663	-1.066754	0.414495	-0.458661	-0.673644	-0.001829	-0.473843	-1.185733	0.209005	2.688980	0
1.347646	0.408271	1.530271	-0.118653	-0.421014	-0.255813	0.028086	0.097573	-1.140869	-0.461245	-1.385039	-0.066828	-1.244423	0
0.362965	-0.782037	0.212607	-1.170920	0.424317	-0.356992	-1.252828	1.174828	-0.478155	-1.242305	-0.658993	1.289353	-0.366211	0
-1.061927	1.612583	-0.060423	1.160051	-1.653790	-1.090538	0.194605	-1.040890	-0.892351	0.382803	0.294832	0.852616	-0.477533	0
-0.841821	0.408271	-0.226615	1.373168	0.177762	-1.292895	1.129672	1.333968	-1.379032	0.974897	-1.185733	1.484735	-0.712548	0
-1.212525	-1.006095	-0.262227	0.494059	1.081798	1.375693	-0.650798	1.321727	1.634246	-0.688004	1.191712	-0.043842	-1.095993	1
0.826345	-0.852055	-0.238485	1.120092	-1.536382	-1.014654	0.130559	-0.575711	0.919757	1.617382	0.138233	-1.043738	-0.885717	1
-0.054076	-0.039845	0.438153	0.853695	0.600428	1.274514	-0.804508	0.513785	1.965603	-1.229707	0.707681	0.806644	-1.071254	1
1.336062	-1.286167	0.034544	1.866002	-0.186200	-1.027301	0.514833	-0.636919	1.396083	1.264645	0.223651	-0.377141	-0.205411	0
-1.328370	0.184213	-1.140670	-0.052054	-0.773236	2.564543	-1.368110	-1.089856	-0.198573	0.156044	1.134767	-1.250613	-1.269162	0
0.756838	1.024430	-0.309710	0.414140	-0.937606	0.591558	0.271460	-0.024842	1.665311	0.118251	3.113598	-1.101204	-0.997039	1
0.617824	0.268235	-1.318733	-0.025414	-1.559864	-0.521408	-0.433043	-1.359169	0.474496	1.113472	-0.801355	-0.618495	-0.811501	1
-0.146752	0.702347	0.806149	-0.491608	-1.325050	0.642147	0.297078	1.750180	-0.881997	-1.683226	-0.061073	2.404180	-0.737286	0
-0.251013	-0.179881	-0.214744	-0.917843	0.212984	-1.419368	0.975962	-0.942957	-1.099450	0.282021	-1.199969	0.358415	0.301726	1
-1.617982	-0.978088	-0.392806	1.399808	1.727537	0.895094	1.795747	1.591040	-0.343541	-1.015546	-0.260380	0.071088	-1.269162	1
0.050184	-0.501965	1.565884	-0.811285	1.527945	0.224785	1.706083	-0.135016	0.640175	-1.645433	-0.345797	2.024909	-0.440426	1
2.332328	-0.389936	0.568732	0.081144	0.800020	-0.723765	0.450788	-0.869508	-0.436736	-0.839177	2.202482	-1.468982	-0.601225	0
0.919020	-1.202146	-0.084164	-0.518248	0.318651	-0.711118	-0.548325	1.419659	-0.095024	-0.990350	1.504908	1.680117	1.724183	0
0.791591	-0.796041	-1.294991	-1.051042	-0.702791	1.818350	-0.586752	1.566557	1.012952	-1.658030	-0.801355	-1.595405	-0.601225	1
0.780007	0.296242	-0.748932	-0.824604	-1.078494	0.212138	-1.483392	-0.024842	0.940467	1.403220	-0.459687	0.335429	-1.170208	1
-0.088830	3.180988	0.082028	0.534019	0.682613	-1.002006	2.192831	-0.502262	-0.602414	1.088277	1.063586	0.806644	0.586217	0
1.567752	-0.025841	-1.698600	-0.118653	-0.467977	1.008920	-1.329683	1.027930	0.112075	-1.418673	0.038580	-1.250613	-0.749655	1
0.328212	0.856387	-0.974478	0.613938	-1.583345	-1.292895	-0.266524	-0.636919	0.619465	0.962299	-0.402742	-0.618495	0.004865	1
-1.455799	-0.712019	-0.452161	0.320901	-0.021830	-0.293755	-1.278446	0.024124	-0.416026	1.012690	-0.459687	-1.526447	-0.935193	0
-1.606397	1.248488	-0.558998	-0.704726	1.668833	0.325964	0.220223	-0.135016	0.257043	1.201656	-0.972190	0.013623	-0.675440	0
-1.536891	-1.118124	-0.998220	1.652885	1.586648	-1.444663	1.206527	0.538268	-1.254773	3.091317	-0.658993	-0.917315	1.105723	0
0.675746	-0.992091	-1.449312	-0.931163	0.706095	0.237433	0.604497	0.758616	-1.337613	-1.393478	0.237887	-1.147176	2.404488	0
0.629408	-1.174138	-0.084164	0.747136	1.563167	-1.280248	-0.676416	1.162587	0.774789	1.088277	-0.801355	-0.193252	-0.489902	0
-0.251013	1.066441	-1.556150	1.160051	-0.315348	-0.635234	-1.111927	-0.783817	1.271824	-0.990350	-0.274616	1.082478	0.920185	1
0.189198	0.282238	1.019825	0.747136	1.387056	0.237433	-0.855744	1.223794	0.567691	1.151265	0.138233	0.795151	-0.712548	0
-0.471118	0.660336	1.482788	-1.237519	1.469241	-0.230519	0.322696	0.342404	0.733369	0.256826	2.045884	-0.135787	0.499633	1
-1.548475	0.114195	-1.283120	1.426448	1.081798	-1.368779	1.488328	0.734133	-1.202999	0.937104	1.875049	0.323936	0.066711	0
-1.652735	1.304503	-1.223766	0.201023	1.210945	-0.344345	0.591688	-0.832783	-0.850932	2.070900	0.309068	-0.848356	0.610956	0
-0.633301	0.352256	-0.547127	-1.157600	-0.057052	1.843644	0.322696	0.587235	1.002597	-1.670628	-0.189199	2.105360	-0.935193	1
-1.363123	0.128199	-0.001068	-0.198572	1.739278	-0.281108	0.028086	0.036366	-0.157153	3.015731	-0.801355	-0.675960	-0.353841	0
0.513563	0.926405	-0.262227	-0.371730	1.786241	0.073017	0.156178	2.656054	-0.095024	-1.154121	-0.160727	-1.319572	-1.256792	1
-0.111999	-1.244157	0.200736	-1.317438	0.001652	0.882447	-0.766080	2.276566	-0.768093	-0.562027	1.576089	0.565290	2.528180	0
-0.644885	-0.515968	0.295703	-0.478289	2.091499	-1.141127	2.115976	-0.551228	-1.451517	-0.247084	0.992405	1.323832	2.379750	1
-0.007738	0.198217	-0.582740	-1.357398	-0.726273	-0.028161	-1.368110	-1.542793	-0.271057	-1.229707	-0.132254	-0.434606	0.388310	0
-0.864990	-0.684012	0.355057	0.427460	-0.949347	-0.040809	0.028086	-0.698127	-1.575775	1.478806	-0.744411	0.829630	-0.390949	0
2.309159	2.732872	-0.285969	-0.784645	-1.325050	0.250080	0.079323	-1.285720	0.712659	-1.217109	-1.199969	1.955950	-0.428056	0
-1.397877	-1.104120	-1.520537	0.520699	-0.350570	-0.268461	0.399551	-0.306397	-1.078740	1.000092	0.223651	0.392894	-0.749655	0
1.787857	-1.244157	1.340338	-0.251851	0.048614	-0.192577	-0.497089	-0.747093	0.764434	-0.385659	2.060120	1.668624	0.054342	0
-1.421046	1.388525	-0.155389	0.041185	0.447799	1.148041	-0.368997	0.048607	0.536626	-1.380880	-0.530868	-0.020856	0.969662	1
-0.760730	0.954412	-0.760803	-1.091001	1.117020	0.806563	-1.432156	2.019494	-0.612769	-1.053339	1.134767	1.289353	0.487264	0
0.965358	-0.964084	0.628087	-1.197560	-1.618567	-0.293755	-0.625180	-1.261237	-0.457445	-1.595042	0.010108	1.185915	-0.650702	0
-0.691223	-0.992091	-1.057574	-0.131973	1.915388	1.540108	-1.150355	1.162587	0.619465	0.420596	-0.530868	-0.917315	1.946828	0
1.868948	-0.473957	-1.081316	0.387501	-0.057052	-1.621726	0.117750	-1.163305	1.251115	-0.070715	-1.086079	-0.239224	0.586217	0
0.501979	-0.922073	2.396843	-1.423997	2.561128	-0.483466	1.821366	-0.600194	1.116501	-0.662809	-1.100316	1.829527	2.676611	1
-0.540625	0.716351	-0.048552	-0.305131	-0.162719	0.300669	-0.035960	-0.967440	-1.617195	0.697747	0.323304	0.025116	-0.440426	0
1.301308	-0.599990	-1.603633	-1.490596	0.295169	0.578911	0.348315	-0.379847	-1.575775	-1.217109	-0.431214	-0.618495	-1.207316	0
-1.224109	1.906659	0.544991	0.254302	-1.019791	-0.407581	-0.522707	-0.159499	-1.347967	1.680370	-0.744411	-0.124294	-0.316734	0
-1.131434	-1.216149	-0.570869	1.266610	-0.280126	1.552756	-1.111927	-1.701932	0.888693	1.781152	-0.189199	-0.239224	1.229415	0
0.478810	0.030173	0.521249	-0.811285	-1.524642	1.084804	-0.586752	-1.334686	-1.068385	-1.028143	-0.018365	-0.538044	1.773660	0
1.023281	-0.249899	-1.757954	0.973573	1.269649	0.085665	-0.240906	0.550510	1.613536	0.521378	-0.772883	-0.584016	-1.182577	0
-0.749145	-0.627997	2.586777	1.812723	0.189503	-0.824944	1.898220	-0.477779	1.126856	2.070900	0.266359	1.070985	-0.576487	1
-1.154602	0.366260	1.186017	-0.105333	-1.642049	0.047723	0.758207	-0.979682	-0.043249	-0.700602	0.921224	0.944561	0.734648	1
-1.015589	-1.314175	-0.891382	0.254302	1.997573	0.085665	0.745398	-1.102097	-0.726673	1.453611	2.188246	-0.871343	0.660432	0
-1.073511	1.010427	-0.725190	2.052480	-0.362311	-1.330837	1.642038	1.982770	-1.596485	-0.322670	-0.217671	2.116853	-0.935193	0
-0.818652	0.422275	0.889245	1.040173	-1.008050	-0.837591	-0.676416	-1.579517	-1.410097	1.415818	-1.256914	-1.296586	1.649968	0
