-1.435173	1.010998	-1.258795	0.986035	-0.996473	-1.036607	1.748588	1.371758	-1.306628	-0.239164	-1.626492	-1.446573	0.243545	0.361054	0.884868	0.506493	-0.714223	0.558888	0.990978	0.975000	1
-1.343858	1.010998	-1.258795	0.986035	1.078312	0.964082	1.201074	-0.358348	-0.881501	0.198165	1.667877	1.138575	1.329542	0.920146	-1.732996	-1.317679	0.378627	0.558888	-1.008473	-1.025000	3
0.427663	-0.988504	-1.258795	0.986035	2.692033	0.964082	-0.496219	0.333694	-1.703413	-0.239164	1.338440	1.692053	0.970650	-0.987399	0.408892	1.190557	0.925052	0.558888	0.990978	0.975000	1
-0.405591	-0.988504	-1.258795	0.986035	-0.996473	-1.036607	0.982069	0.679716	1.187451	1.510153	-1.461773	-0.287869	0.695655	-1.387145	-1.732996	-0.633615	1.289336	-1.788149	0.990978	0.975000	0
-0.254920	1.010998	1.431690	-1.013529	1.308843	-1.036607	-0.496219	-0.358348	-0.654767	-1.551152	0.679566	0.285858	-0.716606	-0.445807	0.408892	0.506493	0.196485	0.558888	0.990978	-1.025000	1
0.596597	1.010998	-1.014206	-1.013529	-0.304878	0.964082	-1.317489	-1.396412	0.847349	1.072823	-0.967618	-0.674854	-0.397333	1.135678	-1.257021	-0.633615	1.471477	0.558888	-1.008473	-1.025000	3
-0.177302	1.010998	1.553984	-1.013529	0.156185	0.964082	-0.769975	-0.012327	-1.618388	-1.551152	-0.473463	0.076617	-1.219987	0.111443	-1.019033	-1.089658	-1.442790	0.558888	0.990978	-1.025000	1
1.635311	1.010998	0.697921	0.986035	0.617248	-1.036607	1.310577	-1.396412	0.507247	1.510153	-0.144026	-0.206872	-1.124438	0.192498	-0.305070	-0.177572	-1.260648	0.558888	-1.008473	-1.025000	2
-0.248071	1.010998	-0.525027	-1.013529	1.078312	0.964082	0.763063	1.371758	-0.144614	1.510153	0.020693	0.234110	0.781883	-0.636469	-1.732996	-1.317679	0.014344	0.558888	-1.008473	-1.025000	1
1.085135	1.010998	-0.769616	0.986035	-0.535410	-1.036607	-0.496219	1.717779	0.422222	1.072823	1.503159	-1.106837	-1.359815	-0.647522	-1.732996	-1.317679	0.742910	0.558888	0.990978	-1.025000	1
-0.850754	-0.988504	0.086447	0.986035	-0.996473	0.964082	1.146323	-0.704370	-1.476679	0.635494	-1.461773	-0.866096	0.441635	-1.503200	1.360843	0.734514	-0.167798	0.558888	0.990978	-1.025000	0
0.733570	1.010998	1.187100	-1.013529	-0.535410	0.964082	-0.003456	-1.396412	-0.739792	0.198165	-1.132336	-0.731102	0.322781	-1.148587	0.884868	-0.177572	1.107194	0.558888	0.990978	0.975000	0
0.302105	1.010998	0.331037	0.986035	0.386717	-1.036607	0.106047	-0.012327	0.620615	-1.551152	-0.473463	-0.211372	-1.210665	1.594373	1.360843	-0.405593	1.289336	-1.788149	0.990978	0.975000	3
0.820320	-0.988504	1.676279	0.986035	0.617248	-1.036607	-1.372241	0.679716	0.252171	-1.113823	-0.144026	-1.075338	-0.131660	0.338948	0.408892	1.418578	0.378627	0.558888	0.990978	0.975000	2
1.254069	-0.988504	1.309395	-1.013529	0.386717	-1.036607	-0.988981	1.717779	-0.711450	-0.239164	0.844285	-0.069628	-0.779529	0.840934	1.360843	-1.317679	0.560769	0.558888	-1.008473	-1.025000	3
-1.076760	1.010998	1.187100	-1.013529	-0.304878	-1.036607	0.653560	-0.704370	-1.476679	1.510153	0.185411	1.613306	1.408778	0.120654	-1.495009	-1.089658	1.471477	-1.788149	0.990978	0.975000	2
1.379628	1.010998	-0.280437	0.986035	0.386717	-1.036607	-0.988981	0.333694	0.762324	1.510153	-0.308744	-0.121376	-1.338840	0.164865	-1.257021	-1.089658	1.289336	-1.788149	-1.008473	0.975000	2
-0.076855	1.010998	-1.258795	0.986035	-0.996473	0.964082	-1.153235	1.371758	-0.881501	-1.113823	0.350130	-1.376826	-1.716376	-0.417254	1.122855	1.646600	1.471477	0.558888	0.990978	-1.025000	0
0.306670	-0.988504	-1.258795	-1.013529	-0.074346	-1.036607	1.091571	-0.012327	0.762324	-0.239164	1.503159	-0.395865	-1.359815	0.837250	0.170905	0.050450	-0.532081	-1.788149	-1.008473	-1.025000	2
-1.318746	-0.988504	-1.258795	0.986035	0.617248	0.964082	-1.481743	-0.704370	0.819007	1.510153	0.020693	0.027118	-1.203673	0.059863	0.884868	0.962536	0.925052	0.558888	0.990978	-1.025000	1
-1.156661	1.010998	-1.258795	0.986035	-0.304878	0.964082	-0.277213	-1.396412	-0.796476	0.198165	0.020693	-1.316079	-0.933339	1.379762	-0.781046	-0.405593	0.742910	0.558888	0.990978	-1.025000	2
-0.522018	-0.988504	1.187100	-1.013529	-0.304878	-1.036607	0.215549	1.717779	-0.881501	-1.551152	0.679566	0.400604	1.690764	-0.959766	-1.495009	-0.405593	-0.896365	-1.788149	-1.008473	-1.025000	1
-0.099684	1.010998	0.942511	-1.013529	0.617248	-1.036607	-0.660473	1.717779	0.507247	1.072823	0.514848	1.788799	1.532292	-0.153826	-1.257021	-0.177572	-1.624932	0.558888	-1.008473	-1.025000	2
0.404834	1.010998	-0.035848	0.986035	0.156185	-1.036607	0.653560	-0.012327	1.130767	-1.113823	-0.638181	-1.356577	-0.299453	1.257260	0.884868	1.418578	0.378627	-1.788149	0.990978	-1.025000	3
0.735853	1.010998	0.086447	0.986035	0.386717	0.964082	-1.426992	-0.012327	0.620615	0.635494	1.173722	-1.052839	0.728282	1.130151	-0.781046	-1.089658	-1.442790	0.558888	0.990978	0.975000	3
-1.547035	1.010998	-1.258795	-1.013529	1.308843	-1.036607	-1.153235	-0.358348	-1.646730	0.198165	0.679566	-0.238371	-0.986940	-0.097641	-0.543058	-0.405593	0.925052	0.558888	0.990978	0.975000	1
1.441265	1.010998	-1.258795	-1.013529	-0.535410	0.964082	0.434555	1.371758	1.102425	1.510153	1.173722	-0.159624	-0.844782	-1.682810	-1.019033	-0.861636	1.107194	0.558888	0.990978	-1.025000	0
-1.286785	1.010998	0.208742	0.986035	-0.304878	0.964082	-0.550970	-1.396412	-1.476679	-1.551152	-0.802899	-0.119126	-0.369367	-0.069087	-1.257021	-0.861636	1.107194	0.558888	0.990978	-1.025000	1
-0.314275	-0.988504	-1.258795	-1.013529	2.000438	0.964082	1.584334	-0.704370	0.167146	-0.676494	1.667877	-0.571358	-0.350723	-0.392385	1.122855	0.962536	-1.442790	0.558888	0.990978	0.975000	1
-0.620182	1.010998	-0.158142	-1.013529	-0.765941	-1.036607	-1.043732	1.371758	1.612578	1.510153	-1.297055	-0.004380	0.066430	0.200787	1.122855	1.418578	0.742910	0.558888	-1.008473	-1.025000	2
0.742702	1.010998	-0.402732	0.986035	-0.996473	0.964082	1.091571	-1.396412	-0.994868	1.072823	-0.144026	-0.375616	-1.208334	0.648429	0.170905	0.962536	-1.442790	0.558888	0.990978	0.975000	2
-0.951201	-0.988504	-1.258795	0.986035	-0.535410	-1.036607	1.420080	-0.704370	0.563931	-0.239164	-0.967618	-0.402615	-1.287570	-0.774630	1.122855	0.278471	1.107194	-1.788149	-1.008473	0.975000	0
-0.353084	-0.988504	0.942511	0.986035	1.539375	-1.036607	-1.645997	1.717779	-1.108235	-0.239164	1.667877	-0.560108	-1.217656	0.047889	-0.067083	-0.861636	1.107194	-1.788149	0.990978	-1.025000	1
0.966425	-0.988504	-1.136501	-1.013529	-0.535410	0.964082	-0.441467	1.025737	0.819007	-1.113823	-1.132336	-0.953843	1.236323	0.255131	-0.067083	0.962536	0.560769	0.558888	0.990978	0.975000	2
-1.051648	1.010998	0.208742	-1.013529	-0.996473	0.964082	-0.660473	1.717779	0.167146	-0.239164	-0.144026	0.774089	1.296915	-1.326354	0.646880	1.190557	-0.714223	0.558888	0.990978	0.975000	0
-1.505943	-0.988504	1.064805	-1.013529	0.847780	0.964082	0.270301	1.371758	0.592273	0.635494	1.667877	0.990081	0.474261	-1.207535	-0.305070	0.278471	1.471477	0.558888	0.990978	0.975000	0
-0.136210	-0.988504	-0.769616	-1.013529	-0.765941	0.964082	-0.167710	-0.358348	1.442527	-1.113823	-0.308744	-1.055089	-0.849443	-1.670836	1.360843	-0.177572	1.471477	0.558888	-1.008473	-1.025000	0
-0.846188	-0.988504	-1.258795	0.986035	0.156185	0.964082	0.763063	-0.012327	1.102425	1.510153	-0.473463	0.101366	1.024251	1.565819	-0.067083	1.190557	-1.624932	0.558888	0.990978	0.975000	3
0.361460	-0.988504	0.331037	0.986035	-0.996473	-1.036607	-0.496219	-1.396412	-0.824817	-0.676494	-1.461773	-0.976342	-1.261935	0.410792	-0.305070	-1.317679	0.378627	0.558888	-1.008473	0.975000	2
-0.978595	-0.988504	0.453331	-1.013529	0.617248	-1.036607	-0.660473	1.025737	1.272476	0.635494	0.679566	-0.339617	-0.635040	-0.602390	0.170905	-0.405593	0.014344	-1.788149	0.990978	-1.025000	0
-0.553978	1.010998	1.553984	0.986035	-0.996473	-1.036607	1.310577	-0.012327	0.932375	-0.676494	-1.132336	-0.350867	-1.669766	0.980937	-1.732996	-0.861636	1.653619	0.558888	0.990978	0.975000	2
-1.453436	-0.988504	-1.258795	-1.013529	-0.996473	-1.036607	-0.988981	1.025737	-0.796476	0.198165	-1.297055	-0.735601	-1.164056	-0.432912	1.360843	-1.317679	-0.349940	-1.788149	-1.008473	-1.025000	0
-1.056214	-0.988504	-1.258795	0.986035	-0.535410	0.964082	-1.207986	-0.012327	1.357502	-1.113823	-0.144026	1.874296	1.129122	0.754353	-1.019033	0.050450	-1.624932	0.558888	0.990978	0.975000	2
0.224486	1.010998	1.798574	-1.013529	-0.304878	-1.036607	1.529582	1.025737	1.130767	-1.113823	-0.967618	-1.268830	-1.602183	1.372394	-1.732996	-0.861636	-0.349940	0.558888	-1.008473	-1.025000	3
-1.343858	1.010998	0.331037	-1.013529	-0.765941	0.964082	1.529582	-1.396412	1.555894	-0.239164	-0.967618	0.639094	1.315559	-1.202930	-0.543058	-0.633615	-1.260648	0.558888	-1.008473	-1.025000	0
-0.364499	-0.988504	1.187100	0.986035	-0.996473	0.964082	0.708312	1.717779	0.960716	-0.676494	-0.967618	0.562597	0.134013	-0.147379	-1.495009	-0.861636	-0.896365	0.558888	0.990978	-1.025000	1
1.128510	1.010998	0.942511	0.986035	3.153096	-1.036607	1.529582	-0.012327	0.875691	-0.239164	1.667877	-1.136086	-0.483560	-0.833579	-0.781046	-0.633615	1.653619	-1.788149	0.990978	-1.025000	1
1.710646	1.010998	-1.258795	0.986035	0.617248	0.964082	0.379803	-1.396412	-1.448337	1.072823	1.503159	-0.890845	-1.508964	1.244365	-0.305070	0.506493	1.107194	0.558888	0.990978	-1.025000	3
-1.396364	-0.988504	1.431690	0.986035	-0.535410	-1.036607	0.544058	1.025737	-0.059589	1.510153	-1.132336	-0.998841	1.222340	0.740537	-0.543058	-0.405593	1.107194	0.558888	-1.008473	-1.025000	2
-1.184055	1.010998	0.086447	0.986035	-0.765941	0.964082	-0.112959	-0.358348	-1.334970	-0.676494	0.350130	0.033868	-0.581439	-0.482650	-0.543058	0.734514	0.196485	0.558888	0.990978	0.975000	1
1.160470	-0.988504	1.676279	-1.013529	-0.996473	0.964082	-1.591246	1.371758	-0.994868	-0.676494	-1.626492	-0.497111	0.891414	-0.752525	-1.732996	-1.317679	-1.624932	0.558888	0.990978	-1.025000	1
0.626275	-0.988504	1.187100	0.986035	-0.304878	-1.036607	-0.605721	-1.050391	-0.739792	-0.676494	1.338440	1.818048	1.714069	1.493055	-0.543058	-1.317679	-1.078507	0.558888	-1.008473	-1.025000	3
-1.284502	1.010998	1.676279	0.986035	-0.765941	-1.036607	-0.605721	-1.050391	1.640920	-0.676494	-0.967618	-0.159624	1.310898	-0.870422	-1.495009	-0.633615	-1.260648	0.558888	0.990978	0.975000	0
-0.878148	-0.988504	-0.647322	0.986035	-0.074346	0.964082	1.639085	0.679716	-1.023210	1.072823	0.514848	-0.796349	-0.203904	0.117891	1.122855	-0.405593	-0.714223	0.558888	0.990978	-1.025000	1
0.939030	1.010998	-1.258795	-1.013529	-0.765941	0.964082	-0.824727	1.371758	0.053779	-1.113823	-1.132336	1.062078	-0.019797	-0.866738	-1.495009	-0.861636	-1.624932	0.558888	-1.008473	0.975000	1
1.571390	-0.988504	1.798574	0.986035	-0.996473	0.964082	-0.879478	1.025737	0.989058	1.510153	0.185411	0.756090	-0.371697	0.044205	-1.257021	-0.633615	1.471477	0.558888	0.990978	-1.025000	2
-1.467133	1.010998	1.309395	-1.013529	-0.765941	-1.036607	-0.277213	-1.396412	1.584236	0.198165	-1.297055	-0.539859	-1.674427	-1.305169	1.122855	-0.177572	1.107194	-1.788149	0.990978	0.975000	0
1.258634	1.010998	-1.258795	0.986035	2.461502	0.964082	-1.645997	-0.704370	0.280513	0.635494	1.667877	-0.393615	-0.404324	0.488162	-0.067083	-0.861636	-1.260648	0.558888	-1.008473	0.975000	2
-1.368969	1.010998	-0.891911	0.986035	-0.535410	-1.036607	-0.222462	0.333694	1.527552	-0.239164	-0.638181	0.974331	0.099056	0.552638	0.646880	0.962536	-0.714223	-1.788149	-1.008473	-1.025000	2
-0.611051	-0.988504	1.064805	-1.013529	-0.996473	-1.036607	0.708312	-0.704370	-0.456374	1.072823	-1.626492	-0.350867	-1.532269	-1.585176	1.360843	-0.177572	1.471477	0.558888	-1.008473	0.975000	0
0.854563	1.010998	-1.258795	0.986035	1.539375	-1.036607	-1.591246	0.333694	-1.193261	-0.676494	0.679566	-0.773850	-1.240961	-0.488176	-1.019033	-0.405593	-0.349940	0.558888	-1.008473	0.975000	1
0.012178	-0.988504	-0.525027	0.986035	-0.996473	-1.036607	-1.207986	0.333694	0.705640	-1.113823	-1.461773	-0.422864	-0.050093	-0.990162	-0.305070	-1.089658	-1.260648	0.558888	-1.008473	0.975000	0
0.480170	-0.988504	-1.258795	-1.013529	-0.304878	-1.036607	0.434555	0.679716	1.244134	-1.113823	-0.802899	0.711092	-0.429959	-1.523464	-1.019033	-0.405593	1.653619	-1.788149	-1.008473	0.975000	0
-1.067628	1.010998	1.676279	0.986035	-0.996473	-1.036607	-1.262738	-1.396412	1.187451	0.198165	-1.461773	-0.897595	-0.868086	1.677269	-1.732996	-0.861636	-0.714223	-1.788149	-1.008473	-1.025000	3
1.614765	1.010998	-1.258795	-1.013529	0.156185	0.964082	0.215549	-1.396412	1.612578	0.635494	1.338440	0.929333	1.686103	-1.419382	1.122855	1.874621	0.378627	0.558888	0.990978	-1.025000	1
0.961859	1.010998	-0.158142	-1.013529	-0.996473	0.964082	0.379803	0.679716	1.187451	-1.551152	-0.802899	-0.533109	-1.688410	1.250812	-0.543058	-1.089658	0.742910	0.558888	-1.008473	0.975000	3
-1.419193	1.010998	1.187100	-1.013529	-0.996473	-1.036607	-1.207986	1.025737	-0.257981	0.635494	-0.144026	1.280319	1.257297	0.593165	0.884868	0.506493	0.014344	0.558888	-1.008473	-1.025000	2
1.580522	1.010998	-1.258795	0.986035	-0.996473	0.964082	-0.715224	1.717779	0.648957	0.635494	-1.297055	-0.670354	-0.455594	-0.195275	-0.067083	0.278471	-0.896365	0.558888	0.990978	-1.025000	1
-1.521923	1.010998	-1.258795	0.986035	-0.535410	-1.036607	-1.262738	-0.704370	-0.824817	1.072823	-0.802899	1.539059	1.562588	1.416605	0.408892	0.962536	0.560769	-1.788149	-1.008473	-1.025000	3
1.174168	-0.988504	1.187100	-1.013529	-0.765941	-1.036607	-1.536495	0.333694	0.167146	1.510153	-0.144026	1.917044	1.644155	-0.893449	1.598831	1.874621	0.196485	-1.788149	0.990978	0.975000	1
-0.058592	1.010998	-0.402732	-1.013529	-0.996473	-1.036607	-0.222462	-0.704370	-0.286323	-1.113823	-1.132336	-1.325078	-0.660675	0.575665	-1.495009	-1.089658	0.560769	-1.788149	0.990978	-1.025000	2
0.105776	1.010998	0.086447	0.986035	-0.074346	-1.036607	0.817814	1.371758	-1.334970	0.198165	-0.802899	-0.618606	-1.292231	0.527769	-0.781046	0.050450	1.107194	0.558888	0.990978	-1.025000	2
1.731192	1.010998	0.453331	-1.013529	0.386717	-1.036607	-1.262738	1.025737	-0.031247	0.635494	1.338440	2.661765	1.669790	-0.849237	0.408892	1.418578	1.289336	0.558888	0.990978	0.975000	2
0.765531	1.010998	-0.891911	0.986035	0.617248	0.964082	-1.317489	1.025737	0.819007	0.198165	-0.308744	-0.157374	-0.022128	1.230548	-1.495009	-0.633615	-0.167798	0.558888	0.990978	0.975000	3
-0.353084	-0.988504	-0.891911	-1.013529	-0.996473	-1.036607	0.325052	-1.396412	1.640920	1.510153	-0.802899	0.762839	-0.129329	0.195261	-1.495009	-1.089658	1.107194	-1.788149	0.990978	0.975000	2
-1.542469	1.010998	0.697921	0.986035	0.617248	0.964082	-1.645997	-1.396412	1.499211	-0.676494	0.514848	0.918083	0.110709	-1.344775	-0.543058	-1.317679	-1.260648	0.558888	0.990978	-1.025000	0
0.496150	-0.988504	1.309395	-1.013529	0.847780	-1.036607	-1.426992	-0.358348	1.669262	-0.676494	1.667877	0.114865	-0.532500	-0.759893	-0.543058	-1.317679	-1.624932	-1.788149	-1.008473	0.975000	1
-1.129266	1.010998	-1.258795	-1.013529	-0.996473	0.964082	0.215549	0.679716	-0.031247	-0.676494	-1.461773	1.156574	0.096726	-1.688336	-1.019033	-1.317679	-0.896365	0.558888	0.990978	0.975000	0
0.213072	-0.988504	-0.769616	-1.013529	0.386717	0.964082	1.091571	1.025737	-1.590046	-0.239164	0.350130	-0.416114	0.134013	1.053702	1.598831	0.050450	-0.532081	0.558888	0.990978	-1.025000	3
-1.483114	1.010998	1.187100	-1.013529	2.692033	0.964082	1.036820	0.333694	-0.824817	-1.551152	1.173722	-0.906595	0.266850	0.571980	-0.543058	-0.405593	-0.714223	0.558888	-1.008473	0.975000	2
1.270049	-0.988504	1.431690	-1.013529	1.769907	0.964082	0.653560	0.679716	0.989058	0.198165	1.173722	0.018119	0.495235	0.624482	1.598831	0.734514	-0.896365	0.558888	0.990978	0.975000	3
0.792925	1.010998	-0.280437	-1.013529	0.386717	-1.036607	0.489306	0.333694	-0.144614	-0.239164	0.844285	-1.095587	0.103717	-0.519493	-0.543058	-0.177572	1.107194	-1.788149	-1.008473	0.975000	1
0.299822	1.010998	0.086447	0.986035	-0.074346	-1.036607	-1.262738	-1.396412	-0.711450	1.072823	-0.473463	0.441102	-0.236531	0.751590	0.170905	1.418578	1.107194	-1.788149	0.990978	-1.025000	3
-1.209167	-0.988504	0.697921	0.986035	-0.535410	-1.036607	-0.386716	1.025737	-0.257981	-0.676494	1.173722	-0.341867	-1.567226	1.577793	-0.781046	-0.861636	-0.714223	0.558888	-1.008473	0.975000	3
0.448209	-0.988504	0.086447	-1.013529	0.617248	-1.036607	-1.536495	0.679716	-0.201298	1.510153	0.185411	-0.823348	-1.042871	-1.719653	-0.305070	0.734514	-1.260648	0.558888	0.990978	0.975000	0
1.286029	1.010998	-1.014206	-1.013529	-0.535410	0.964082	-1.317489	-0.358348	-1.136577	1.072823	-0.638181	-0.555609	-0.986940	1.248970	-0.543058	0.506493	-0.532081	0.558888	-1.008473	0.975000	3
-1.079043	-0.988504	-0.647322	0.986035	1.078312	0.964082	0.708312	-0.012327	-0.456374	1.510153	0.185411	-1.338578	-1.648792	-0.722129	1.598831	-1.089658	0.196485	0.558888	-1.008473	-1.025000	0
0.201657	-0.988504	0.453331	-1.013529	-0.535410	-1.036607	0.982069	-1.396412	0.167146	-1.551152	0.020693	-0.332867	-1.285240	0.186971	1.122855	0.962536	-1.624932	0.558888	-1.008473	-1.025000	2
1.130793	-0.988504	-0.891911	-1.013529	-0.535410	-1.036607	1.584334	-0.704370	0.904033	0.198165	-1.132336	-1.003341	-1.376128	1.671743	1.122855	1.190557	1.653619	-1.788149	0.990978	0.975000	3
-0.601919	-0.988504	-1.258795	0.986035	0.156185	-1.036607	1.146323	-0.012327	1.584236	0.198165	-0.473463	-1.219332	-1.534599	-0.243171	0.170905	0.962536	0.925052	-1.788149	0.990978	-1.025000	1
-0.722912	1.010998	-1.258795	-1.013529	-0.535410	-1.036607	0.763063	1.025737	0.252171	-0.676494	-1.132336	0.924833	0.406678	0.444872	-1.495009	-1.317679	-1.624932	-1.788149	-1.008473	0.975000	2
0.468755	-0.988504	-1.136501	0.986035	-0.765941	-1.036607	-0.277213	-0.358348	-0.371349	0.198165	-0.308744	-0.857097	-1.408754	-1.044505	0.408892	0.506493	-0.714223	0.558888	-1.008473	-1.025000	0
-0.095118	-0.988504	0.575626	0.986035	-0.765941	0.964082	-0.496219	-1.396412	-1.646730	-0.239164	-0.144026	-1.088838	-0.341401	-1.054637	0.170905	0.734514	1.107194	0.558888	-1.008473	-1.025000	0
0.144585	1.010998	-1.258795	-1.013529	0.156185	-1.036607	1.639085	-1.396412	0.450564	0.635494	-0.473463	-0.962843	-0.488221	-1.152271	0.646880	-0.633615	-0.167798	0.558888	0.990978	-1.025000	0
-0.001520	-0.988504	-0.769616	0.986035	-0.535410	0.964082	1.365328	-1.396412	1.357502	-1.551152	0.679566	-0.292369	-1.019567	-0.662259	0.408892	1.418578	1.653619	0.558888	-1.008473	0.975000	0
0.708459	1.010998	1.676279	-1.013529	-0.535410	-1.036607	1.365328	-0.358348	-0.739792	-1.551152	-1.132336	-0.674854	-0.674658	-0.465149	-0.781046	-0.861636	1.471477	-1.788149	0.990978	0.975000	1
0.441361	1.010998	-0.769616	-1.013529	-0.304878	-1.036607	1.310577	-1.396412	1.102425	-0.676494	-0.802899	-0.175374	-0.793512	-1.264642	1.122855	0.506493	1.107194	-1.788149	-1.008473	0.975000	0
0.229052	-0.988504	-1.258795	-1.013529	2.000438	-1.036607	-0.058208	1.025737	1.300818	-1.113823	1.667877	-1.347577	-1.404093	0.050652	-1.257021	-0.405593	0.925052	0.558888	-1.008473	0.975000	1
0.441361	-0.988504	-1.258795	0.986035	-0.765941	-1.036607	-0.277213	-0.012327	1.215793	-1.551152	1.009003	1.091327	-0.150303	0.651193	-1.257021	-1.089658	0.742910	-1.788149	0.990978	0.975000	2
-0.640728	-0.988504	0.453331	0.986035	-0.765941	-1.036607	0.544058	-1.396412	-0.201298	1.072823	0.185411	-0.548859	0.856457	1.450685	-0.543058	-1.317679	-0.714223	0.558888	0.990978	-1.025000	3
1.690100	1.010998	0.575626	0.986035	0.617248	0.964082	1.201074	1.717779	0.875691	1.072823	1.338440	1.302818	-0.010475	-0.141852	1.360843	0.278471	0.560769	0.558888	0.990978	-1.025000	2
0.557788	1.010998	0.575626	0.986035	-0.996473	-1.036607	0.160798	-0.012327	-0.994868	-0.676494	-1.626492	-0.895345	-1.688410	0.469741	1.122855	2.330664	-1.260648	0.558888	-1.008473	0.975000	2
0.078382	-0.988504	-1.258795	0.986035	-0.535410	-1.036607	1.201074	-1.396412	0.535589	1.510153	-1.132336	-0.076377	-1.390111	-1.045426	0.408892	1.190557	-0.896365	-1.788149	0.990978	0.975000	0
-1.649764	1.010998	1.676279	0.986035	0.156185	-1.036607	-0.769975	0.679716	0.025437	-1.113823	-0.308744	0.981081	0.572141	-1.054637	0.170905	0.278471	0.925052	-1.788149	-1.008473	0.975000	0
-0.451248	-0.988504	-0.280437	-1.013529	-0.996473	0.964082	-1.098484	1.025737	1.697603	1.510153	-1.626492	1.757300	1.352846	-0.466071	-1.257021	-1.089658	-0.167798	0.558888	0.990978	0.975000	1
-1.099589	1.010998	1.553984	-1.013529	0.156185	0.964082	1.036820	-0.704370	1.300818	-0.239164	0.350130	-0.746851	-0.597753	0.560927	-0.543058	-1.089658	0.925052	0.558888	-1.008473	0.975000	2
0.327216	1.010998	0.697921	0.986035	-0.765941	0.964082	-1.536495	1.025737	-1.363312	-0.676494	0.514848	-0.510610	-1.739680	-1.223194	0.170905	-0.861636	0.742910	0.558888	0.990978	-1.025000	0
-1.355272	-0.988504	-0.647322	-1.013529	1.078312	0.964082	-0.769975	-1.050391	1.329160	1.510153	0.350130	-0.461112	-0.390341	0.481715	-1.257021	-0.177572	1.289336	0.558888	0.990978	0.975000	1
-1.028819	-0.988504	0.820216	0.986035	-0.996473	-1.036607	0.051295	-0.012327	0.025437	1.072823	-0.638181	-0.314868	1.049886	0.244078	-0.067083	1.190557	-1.078507	0.558888	-1.008473	0.975000	2
0.311236	1.010998	0.453331	0.986035	-0.765941	0.964082	-0.167710	1.371758	0.025437	0.635494	0.350130	1.289319	0.236554	0.577507	0.646880	-0.861636	-0.714223	0.558888	0.990978	0.975000	3
