41.8044	20.9524	2.7348	0.2468	0.128	72.225	-22.3472	17.6023	22.3263	122.32	1
18.1313	7.4821	2.1746	0.7759	0.5117	-1.2575	4.6898	-2.9614	33.8342	182.888	1
66.7934	29.376	3.022	0.1854	0.0993	-124.258	60.4852	-19.8006	15.777	258.263	1
20.9159	16.424	2.4281	0.5037	0.2854	18.0847	17.5826	-7.6148	41.0503	122.121	1
68.1826	45.9107	3.1484	0.1343	0.0707	17.9132	44.5098	-38.5567	32.3596	150.471	0
18.1846	9.8595	2.506	0.6086	0.343	35.0678	18.9098	12.3553	19.1522	179.6576	0
17.0923	7.1935	2.2844	0.8468	0.5532	-4.4644	-5.1216	-5.6394	29.5538	136.435	1
46.408	12.6657	2.6435	0.3477	0.2148	-7.1063	29.8569	7.4715	67.365	205.312	0
117.291	38.9629	4.1035	0.0862	0.0447	-62.4623	-115.04	-31.2346	83.486	106.548	0
56.5232	13.9445	2.732	0.4004	0.2382	-27.7165	-48.5938	-5.6678	17.637	104.8	1
18.5607	7.424	2.3314	0.7879	0.4825	2.8892	-7.5293	-0.7839	56.146	46.8337	1
29.5024	14.0183	2.5982	0.4212	0.2308	7.4738	-10.529	8.1991	3.8455	82.6159	1
46.5503	21.7313	2.641	0.3131	0.1726	56.6296	42.9528	21.9683	18.7204	245.797	1
77.7209	61.8617	3.2848	0.1799	0.0893	27.2508	-45.8883	-55.6079	72.535	270.4173	0
39.1574	12.7014	2.6026	0.2996	0.1635	56.6981	14.3524	9.1642	13.7782	136.377	1
75.6875	25.5368	3.2299	0.3522	0.1946	37.1585	-15.0001	-19.8616	0.7458	378.241	1
21.0636	10.6847	2.2253	0.5833	0.3006	21.7444	18.5696	-10.6178	11.615	113.067	1
21.4416	14.6663	2.4631	0.5473	0.2978	29.8471	-14.675	-7.4522	9.9314	196.476	1
17.6047	10.1237	2.5035	0.6423	0.3626	-16.7367	-13.6145	-1.2909	89.3488	189.4625	0
26.1094	11.2175	2.3856	0.4609	0.2942	9.517	11.3732	2.7544	72.118	31.7084	1
62.6862	23.7632	3.2362	0.2409	0.1303	-50.357	49.3294	-13.6863	1.4357	277.996	1
26.0797	9.9276	2.4479	0.4456	0.2478	-13.5483	16.4528	5.2148	59.946	96.0915	1
26.6236	11.8438	2.5563	0.4194	0.2208	7.3868	17.682	11.307	5.2526	143.83	1
27.0329	12.8911	2.682	0.4635	0.2197	29.1305	21.7562	-5.54	11.2582	184.0821	0
22.1103	10.2685	2.1931	0.6026	0.3686	21.1955	19.7521	-11.3346	14.836	189.371	1
107.572	30.9831	3.7089	0.1562	0.0783	-95.35	65.5541	-23.4075	2.376	304.361	1
31.947	9.0242	2.6075	0.5506	0.3025	24.338	19.1218	5.1754	88.2202	140.772	0
127.9088	31.7282	3.0046	0.3839	0.2434	-68.7546	-80.2098	-23.7039	39.212	298.2361	0
61.5175	26.4775	3.3753	0.1572	0.0845	3.5699	40.0819	-15.5083	3.0791	211.047	1
29.7438	10.4525	2.49	0.5113	0.3058	35.4646	17.0366	-5.2362	85.8689	225.152	0
13.0354	10.9215	2.2028	0.7586	0.4545	-14.0194	5.5664	-10.1252	36.275	154.261	1
25.0535	18.9759	2.6803	0.4154	0.2307	28.5321	14.58	-9.722	27.262	195.287	1
103.684	34.6287	2.9937	0.2821	0.1476	-80.5684	-100.563	14.5214	29.0741	93.5249	0
27.1848	14.0718	2.4893	0.4052	0.2188	-17.8425	14.9077	7.5929	47.377	183.708	1
38.7824	25.7038	3.2171	0.2408	0.1368	13.3523	28.4911	11.2312	21.516	165.672	1
22.7412	10.1745	2.4843	0.5639	0.3033	30.84	-15.1058	6.8333	12.2494	180.247	1
29.6823	21.9488	2.6147	0.5073	0.335	-13.8653	-23.2324	-14.0536	88.587	145.9518	0
30.208	7.9626	2.1931	0.5128	0.266	-40.7532	14.632	-5.1431	5.508	197.854	1
27.5014	13.9081	2.7345	0.4588	0.2855	-5.9794	12.5412	14.0258	72.1624	150.4962	0
20.2845	5.6058	2.4278	0.7003	0.3743	42.4674	16.1903	-12.0711	88.897	256.3073	0
32.2758	16.4034	2.6566	0.4432	0.2723	8.3265	29.3381	-17.9981	12.3195	206.939	1
23.4293	15.0895	2.7513	0.4858	0.2952	10.2046	17.1517	-5.1196	15.311	89.2638	1
100.591	20.344	3.1458	0.3295	0.1976	-82.3443	-53.7804	18.4263	1.0996	338.489	1
31.3875	19.8846	2.5587	0.3425	0.1975	-14.8853	-27.6233	2.6469	33.6933	204.592	1
23.0358	12.7802	2.4871	0.5244	0.2687	17.9591	17.4289	-6.2052	36.722	126.775	1
28.4641	9.4391	2.273	0.4533	0.2533	-40.3157	15.9289	6.6576	63.511	50.8947	1
48.8508	32.4104	3.0372	0.2487	0.1537	11.3851	52.4496	-23.5629	5.328	113.173	1
109.86	26.6064	3.183	0.2069	0.1105	-115.9403	38.5759	-21.9326	21.1975	294.343	0
21.3338	10.0117	2.2201	0.5904	0.3283	5.409	-16.8477	10.425	23.493	82.3087	0
12.7274	11.6587	2.0626	0.7186	0.3766	15.3994	-7.186	11.2012	5.9251	164.643	1
38.5551	11.2822	2.4749	0.3417	0.1893	46.2229	11.4876	-4.1864	17.979	206.465	1
25.2665	16.0019	2.7627	0.4059	0.2219	13.888	16.2329	12.4971	12.104	106.048	1
250.088	45.9908	4.0203	0.0752	0.0495	-353.26	-206.378	-18.5736	82.2326	43.3838	0
21.386	13.6561	2.5682	0.5541	0.3662	-12.8325	-14.7031	12.0507	10.142	146.354	0
13.0071	10.8215	2.2188	0.7553	0.4743	-13.6128	5.3116	-8.5435	78.917	194.846	1
118.601	44.2479	3.5558	0.1769	0.1003	-95.8266	14.9809	29.3812	4.134	286.69	1
27.4014	11.8757	2.4843	0.4852	0.2443	2.4912	23.6171	11.3589	48.202	223.787	1
143.4058	38.5507	3.0354	0.1446	0.0775	-86.4165	-23.8717	-19.1245	72.9147	30.5605	0
90.5754	27.0612	3.8492	0.1609	0.0823	64.8538	84.0906	16.3896	0.012	291.331	1
33.9612	12.673	2.5533	0.372	0.1916	-32.0873	-15.1753	-7.4428	43.391	226.418	1
21.6071	6.827	2.0774	0.7029	0.4059	23.2776	12.3509	6.4888	88.9063	259.471	1
178.294	97.2321	3.464	0.0845	0.067	-124.1095	-69.6227	91.5418	82.9649	245.0717	0
23.2694	3.1184	2.0675	0.6687	0.3544	-23.2375	-18.5317	-9.4784	63.4187	225.0753	0
78.1358	32.8478	3.0054	0.1827	0.0943	-141.059	61.0722	-14.0117	7.5801	282.22	1
74.3411	28.4761	2.9366	0.2709	0.1163	62.9002	48.3698	-19.5721	80.979	217.0473	0
67.7208	28.5338	3.3182	0.2379	0.1739	-37.1004	-26.2084	-10.4896	6.4185	276.9277	0
16.1927	11.6664	2.3711	0.6085	0.334	-1.5811	5.386	-5.5457	40.759	205.721	1
27.5407	10.3456	2.3865	0.5462	0.3018	-21.8298	17.1192	8.6005	34.6822	204.302	1
25.7024	10.3364	2.317	0.4723	0.2771	6.2351	19.8672	7.6639	30.6008	119.558	1
48.2713	11.7368	2.5192	0.5446	0.295	12.0288	40.4022	1.4286	10.349	218.433	1
18.7111	9.9918	2.3263	0.6038	0.3373	0.4191	-5.001	-6.2237	56.9999	192.75	0
117.879	18.6235	2.8146	0.2851	0.1709	45.097	133.877	-5.0068	3.408	227.08	1
50.149	28.3118	3.4124	0.1668	0.0911	59.015	22.8889	-15.2925	5.0824	196.675	1
63.3917	17.6587	2.8099	0.33	0.1696	55.9058	43.7365	21.1001	11.228	293.4	1
93.2868	41.7445	4.1444	0.095	0.0479	8.3701	78.9896	30.5439	1.5522	275.117	1
38.5196	12.5763	2.5011	0.4227	0.2256	-29.7475	-15.6858	7.071	15.629	208.052	1
23.7968	12.5196	2.5403	0.4409	0.2493	-17.4553	-15.0968	-7.7301	4.534	161.05	1
29.4395	24.1908	3.1655	0.3149	0.182	27.0484	22.7677	14.5544	6.0268	85.9586	1
22.2257	0	2.0774	0.7531	0.4477	0	0	-10.0928	28.526	59.1405	1
19.1132	9.5944	2.3674	0.6652	0.4399	5.688	-14.7571	10.26	6.052	65.0976	1
12.9926	10.8059	2.1156	0.751	0.4789	13.52	-5.3597	7.3802	32.917	221.664	1
32.4915	9.5923	2.534	0.4854	0.3173	4.226	-18.3771	-11.3673	8.249	230.031	1
26.9276	11.8845	2.2636	0.485	0.248	9.3925	11.4899	-10.1253	40.449	80.5489	1
56.5977	9.269	2.5682	0.3351	0.1743	50.5667	44.69	-6.4003	4.562	154.621	1
32.2804	16.1482	2.4735	0.3832	0.2336	-35.6307	-9.7393	-11.174	20.91	76.2299	1
40.4431	19.3387	2.8919	0.3039	0.1497	34.1887	-8.1638	-5.984	3.3124	111.9501	0
41.9098	14.5218	2.6201	0.3597	0.217	9.2515	36.2718	10.2705	15.3551	88.8168	1
134.005	22.361	2.5422	0.3702	0.2052	-155.222	-55.4024	13.4662	8.5734	287.103	1
29.76	20.914	2.882	0.2992	0.1594	0.5537	9.3549	-7.9018	6.2206	80.1779	1
12.9301	11.3184	2.3334	0.7425	0.4014	-14.9693	6.3542	11.3184	17.3121	46.3899	0
25.2455	19.0726	2.6191	0.3678	0.1863	13.6337	11.1564	-7.5994	81.6368	229.061	1
17.2868	10.6246	2.4777	0.5751	0.2994	-22.335	-19.4539	7.0827	86.4343	158.3132	0
22.5869	15.6789	2.56	0.4892	0.2648	-32.2402	-0.2869	7.846	59.4342	153.701	0
26.6249	22.9799	2.7143	0.3282	0.2037	-8.1057	-18.3996	11.5057	8.869	17.8827	1
89.2164	23.476	2.5403	0.4553	0.2349	-70.9724	-66.3533	17.9769	3.4312	328.92	1
45.1037	16.2885	2.9509	0.3102	0.1786	13.9854	38.0213	9.2857	9.669	197.798	1
42.2414	21.1756	2.9959	0.2181	0.1186	25.1862	-19.0195	13.4891	16.1076	136.238	1
57.2275	30.3038	3.1385	0.2358	0.1618	14.4565	-34.0194	31.0361	89.3565	199.7229	0
87.306	32.0081	3.7907	0.1569	0.0833	60.1796	79.2416	-13.9172	1.3293	294.466	1
12.9656	10.9296	2.1383	0.7345	0.4691	13.7935	-6.4632	-0.4358	12.9511	200.767	1
81.2583	35.44	3.6259	0.2305	0.1206	41.0171	-41.4465	-26.1509	0.5417	371.477	1
18.6742	12.4659	2.6857	0.6149	0.341	28.348	15.1398	3.2583	38.7916	230.0612	0
32.4981	24.7519	2.8078	0.3887	0.2334	26.3645	10.0342	-17.3844	57.7278	102.796	0
26.9187	8.1612	2.2601	0.6264	0.3874	-14.2611	-20.1555	-6.4586	76.9508	186.649	1
41.3514	24.002	3.066	0.2637	0.1482	12.261	37.6396	-10.0031	22.0152	95.863	1
19.3209	10.0193	2.3711	0.5532	0.283	25.6493	5.2824	3.0817	62.041	221.146	1
52.6766	11.9255	2.6325	0.6154	0.3112	48.8305	44.596	-6.3226	2.992	265.238	1
18.0652	16.1578	2.357	0.5055	0.3099	5.8033	-16.5923	-5.0432	67.7358	139.591	1
21.3207	9.308	2.5453	0.6119	0.2863	31.4909	12.9454	14.8843	34.4698	143.7473	0
24.4639	22.4218	2.6289	0.4371	0.2503	0.7043	-21.2863	16.2589	87.9369	70.7253	0
23.614	19.1553	2.7235	0.3478	0.1862	-3.721	-21.1006	9.1085	33.824	230.732	1
29.8203	14.3003	2.6075	0.358	0.1988	4.9431	-15.6367	-10.7675	17.7272	200.326	1
33.8131	24.2268	2.9452	0.2575	0.1288	41.1283	-23.3381	-4.9897	6.6811	172.458	1
27.0374	20.1574	2.8089	0.3758	0.2508	10.1646	20.2247	14.8875	10.628	207.959	1
55.056	33.4244	3.0453	0.2685	0.1482	-17.2608	24.7763	27.476	7.286	340.011	1
22.2996	6.605	2.2082	0.7368	0.3746	25.67	6.2692	-6.767	3.2088	207.818	1
22.4975	9.6665	2.3909	0.6179	0.3272	-28.7964	12.0999	6.9364	43.6834	145.802	0
26.074	10.1859	2.2467	0.4419	0.2295	-12.0534	-19.2808	-5.1066	2.4234	175.312	1
66.829	33.2279	3.4897	0.2629	0.1384	1.1451	48.8973	14.8388	2.69	331.581	1
119.371	116.342	4.8025	0.0297	0.0157	-136.678	85.6656	-83.3076	19.9605	242.764	1
98.8206	33.5086	3.5002	0.1511	0.077	-65.8277	86.5883	-25.9842	9.008	277.138	1
140.1217	98.9454	3.5717	0.28	0.1365	-77.4237	-144.3204	-85.4622	44.3019	421.3535	0
19.6945	12.4113	2.2911	0.491	0.3043	-0.5092	7.2857	-10.5442	3.769	209.893	1
63.8426	20.616	3.0348	0.287	0.15	28.5964	66.0377	-14.9429	11.7311	198.348	1
27.51	19.4941	2.8522	0.3753	0.22	8.9912	8.9581	-14.3853	8.8963	89.1653	1
83.3786	29.4517	3.5232	0.2569	0.1593	20.1246	41.1071	-17.3996	3.915	350.357	1
25.7487	13.2539	2.4742	0.4899	0.3138	-22.7705	-24.1897	-8.052	24.031	118.694	1
19.8544	7.3577	2.1599	0.7405	0.4118	-2.0853	8.7888	-5.1095	45.5575	150.963	1
66.0798	20.4955	3.3085	0.1848	0.0961	53.5418	55.7708	5.2318	3.584	235.042	1
70.1449	19.9188	2.8335	0.4872	0.2854	-85.8732	35.4051	17.3513	5.0238	276.312	1
34.4997	21.8785	2.9731	0.2394	0.125	18.066	24.7518	12.8875	22.8615	151.092	1
35.4276	17.8214	2.8639	0.3447	0.2018	10.9319	9.2904	-9.7121	8.1635	220.094	1
17.3053	9.6993	2.7375	0.6688	0.3733	16.3859	19.729	-10.9276	7.7583	245.5844	0
19.749	16.2083	2.3086	0.4717	0.2482	21.4372	18.9916	-8.1616	88.1478	206.613	1
42.9224	7.9326	2.2989	0.5578	0.2789	51.3151	20.0999	1.9651	7.817	231.201	1
18.2939	10.6387	2.1959	0.5223	0.2643	-25.1535	-6.4843	-2.8062	68.712	145.132	1
59.2028	31.5403	2.8971	0.2624	0.1337	41.1231	41.7201	-14.8223	76.0345	200.04	0
18.8097	10.0248	2.2601	0.6099	0.3544	21.8522	11.831	4.461	43.0228	174.456	1
19.0259	10.069	2.1584	0.5694	0.3299	23.0957	10.651	3.3355	12.536	209.752	1
56.3397	10.6337	2.9504	0.3386	0.1867	1.6318	34.4433	-5.2656	18.458	94.5246	0
69.0597	15.9685	2.8831	0.2003	0.1119	57.9894	46.4195	4.9476	13.1301	175.966	1
25.7282	10.6583	2.3086	0.4717	0.2383	-7.7729	-19.5781	-5.4326	68.858	166.511	0
19.4413	15.4514	2.4362	0.5018	0.2985	-1.6904	-6.7651	-10.0533	17.0993	179.353	1
27.1931	20.728	2.8742	0.3166	0.1757	29.3939	7.0961	14.3892	12.8303	239.451	1
27.9506	19.63	2.8149	0.3262	0.1708	14.1589	14.1282	-13.1226	18.513	147.129	1
13.0438	10.7504	2.1255	0.764	0.4757	-13.5401	4.1221	9.4859	67.4915	183.269	1
59.4502	18.2507	2.6493	0.3991	0.2119	22.6093	62.4	9.105	0.1321	177.613	1
66.6113	12.1066	3.0037	0.3054	0.174	69.3988	43.1321	4.8854	15.731	167.656	0
21.3952	10.9836	2.5729	0.5829	0.3222	15.4097	18.3532	-3.9265	64.7376	70.4184	0
39.9634	17.9081	3.1891	0.3099	0.1912	5.3858	33.84	9.5034	10.855	161.492	1
65.4492	27.3974	3.3339	0.1873	0.1092	63.2575	48.282	-12.0008	2.304	245.647	1
21.5929	12.4539	2.3512	0.49	0.3096	0.1172	-4.3583	2.5525	58.329	52.0772	1
13.9498	11.2494	2.4374	0.7756	0.496	-1.2467	-6.5713	-9.7086	30.9788	228.6092	0
21.7041	10.8242	2.179	0.5629	0.3212	-21.5337	-19.4076	-10.7244	5.904	187.506	1
24.5684	20.9799	2.6031	0.3641	0.2232	-13.7276	-19.7249	14.07	13.1428	168.471	1
21.2362	6.9481	2.1255	0.7191	0.4007	-23.028	-12.3834	-6.2814	30.5302	157.978	1
57.5644	20.2196	2.683	0.4232	0.2334	-22.5785	-55.5914	11.8193	26.1085	217.544	0
38.6616	18.6597	2.7189	0.2598	0.1404	-40.1157	7.5009	-8.7051	8.262	184.267	1
34.8629	20.5725	3.1017	0.2809	0.1404	39.1696	26.9348	-9.652	14.161	91.5397	1
187.8498	70.6816	3.2289	0.1872	0.112	-199.3075	-191.2433	-57.5802	48.6958	307.6267	0
20.2891	9.1077	2.301	0.65	0.4275	-2.0924	13.333	9.7056	71.3503	205.507	1
30.5049	13.8837	2.7668	0.3323	0.185	-14.806	32.2313	10.9483	28.3995	260.4674	0
85.0151	9.8589	2.3324	0.6744	0.4116	41.7041	85.8494	-10.7709	10.694	201.148	1
68.792	24.6323	3.6718	0.155	0.0787	67.4638	54.8721	-15.9332	4.841	226.351	1
83.5381	11.6846	3.0784	0.3021	0.178	104.7129	66.5003	-5.1481	30.777	294.0144	0
32.0397	12.2173	2.6464	0.3928	0.2201	-8.2516	14.9634	8.6349	68.342	165.942	0
39.5437	11.2019	2.6853	0.4149	0.2198	33.0736	26.3628	-7.45	3.7748	267.892	1
90.3632	29.9861	3.399	0.1421	0.0732	21.1646	82.802	21.3961	3.801	259.733	1
48.8798	8.9369	2.9635	0.4675	0.2243	-40.9434	-30.0191	-18.7086	63.2183	62.6215	0
44.3036	11.9267	2.3918	0.3245	0.1643	-66.2649	17.0472	7.2818	31.877	130.003	1
70.8288	18.798	3.1845	0.1713	0.0938	1.8424	52.3164	10.8859	4.734	235.511	1
64.8106	15.7378	2.7782	0.295	0.2025	-96.1277	24.4761	16.1435	10.426	236.152	1
19.5431	14.8619	2.3212	0.5012	0.284	-6.4161	17.282	6.6534	50.575	212.695	1
91.6025	13.9875	3.0438	0.2803	0.146	-70.2291	65.8994	10.5203	43.096	284.879	0
19.2775	7.4611	2.0917	0.7287	0.4494	0.2475	-3.8873	4.3855	89.7033	21.7421	1
52.7558	23.6443	2.9894	0.2439	0.1265	-86.6429	34.6284	11.84	6.159	256.009	1
28.0875	11.3629	2.4778	0.4559	0.2579	1.2535	-5.7541	-11.7453	34.9402	167.216	1
45.6756	22.38	2.9031	0.2288	0.1394	31.1309	38.5015	8.1371	6.4023	242.552	1
87.0313	19.2844	2.7156	0.2676	0.1415	-77.3931	-38.9557	12.3828	4.282	211.088	1
60.4595	21.1343	2.9117	0.2757	0.1808	48.8007	50.9982	15.5546	9.214	287.473	1
98.1339	54.5318	3.2041	0.1951	0.1287	-184.1671	87.5247	-21.7298	16.565	214.8823	0
28.0265	21.1806	2.7222	0.3261	0.1678	33.2502	18.0988	12.5402	6.0783	137.457	1
53.5918	19.0069	2.4594	0.4236	0.224	53.2895	42.2336	-13.5636	78.558	103.785	1
29.9668	22.4826	2.9159	0.2888	0.1584	17.8351	18.687	-3.6662	7.226	78.379	1
24.7067	14.5735	2.4108	0.501	0.2738	6.03	11.5113	12.5287	75.425	101.517	1
56.1429	37.2478	3.4331	0.1203	0.0636	25.9497	45.5063	-21.3862	41.9676	152.755	1
48.6283	12.739	2.7486	0.3854	0.2007	-79.2502	35.9481	5.796	2.809	251.223	1
35.3809	13.331	2.8395	0.3459	0.1845	47.2649	16.8269	6.3108	8.4671	206.343	1
26.5687	25.7407	2.9506	0.2723	0.1552	20.8573	19.7087	19.2015	23.9858	208.235	1
178.3158	119.8277	3.6171	0.1688	0.0806	-83.3011	-154.8269	99.5112	20.7963	277.8058	0
34.4471	9.6442	2.567	0.4688	0.2913	8.5446	-25.1219	11.6323	46.8251	140.029	0
15.0509	12.2064	2.4843	0.6623	0.3361	-1.2266	1.9075	-3.2387	62.1054	220.536	0
67.2776	23.6859	2.842	0.3741	0.1921	-68.9293	27.0095	17.528	44.7922	258.641	0
